'neuron', 'neuron', 'delay', 'correlation coefficient'
215, 229, -1, 1.0
135, 153, -2, 1.0
101, 229, 2, 1.0
101, 215, 3, 1.0
101, 130, -3, 1.0
94, 108, 0, 1.0
87, 204, 3, 1.0
77, 215, 2, 1.0
65, 100, 2, 1.0
61, 229, 1, 1.0
61, 215, 2, 1.0
39, 215, 3, 1.0
39, 77, 1, 1.0
36, 229, 3, 1.0
36, 61, 2, 1.0
35, 215, -3, 1.0
31, 86, 0, 1.0
28, 35, 3, 1.0
20, 229, 3, 1.0
20, 61, 2, 1.0
15, 229, 0, 1.0
15, 215, 1, 1.0
15, 101, -2, 1.0
15, 61, -1, 1.0
15, 36, -3, 1.0
15, 20, -3, 1.0
4, 21, -2, 1.0
1, 100, 2, 1.0
1, 65, 0, 1.0
86, 154, -2, 0.9601312413078017
31, 154, -2, 0.9601312413078017
86, 154, -3, 0.95174677189272316
31, 154, -3, 0.95174677189272316
154, 229, 2, 0.94155447144338678
15, 154, -2, 0.94155447144338678
39, 180, -1, 0.93955235122352565
77, 180, -2, 0.93808315196468584
154, 215, 3, 0.93632917756904477
60, 229, 0, 0.93126614733283508
15, 60, 0, 0.93126614733283508
37, 205, 0, 0.93027293055419391
60, 215, 1, 0.92951600308978
39, 45, -1, 0.92951600308978
60, 61, -1, 0.92939875795164018
61, 66, -1, 0.92872692042514426
20, 66, 1, 0.92872692042514426
45, 77, 2, 0.92783056924063001
66, 229, 2, 0.92717264994553072
60, 101, -2, 0.92717264994553072
15, 66, -2, 0.92717264994553072
45, 180, 0, 0.92636711317317078
15, 86, 0, 0.92582009977255153
15, 31, 0, 0.92582009977255153
86, 229, 0, 0.92582009977255142
31, 229, 0, 0.92582009977255142
66, 215, 3, 0.92582009977255109
61, 154, -1, 0.92505590641098867
36, 60, 3, 0.92447345164190453
20, 60, 3, 0.92447345164190453
154, 215, 2, 0.92441627773717538
60, 66, -1, 0.92385142278334442
61, 86, 1, 0.92382264307715933
31, 61, -1, 0.92382264307715933
37, 154, 2, 0.92357894398043916
86, 215, 1, 0.92313266275410177
31, 215, 1, 0.92313266275410177
86, 101, -2, 0.92144267525092682
31, 101, -2, 0.92144267525092682
66, 86, 2, 0.91942874770799043
31, 66, -2, 0.91942874770799043
36, 86, 3, 0.91855865354369193
31, 36, -3, 0.91855865354369193
20, 86, 3, 0.91855865354369193
20, 31, 3, 0.91855865354369193
205, 229, 2, 0.91524923349888143
15, 205, -2, 0.91524923349888143
86, 112, 0, 0.91449080711258979
31, 112, 0, 0.91449080711258979
60, 154, -2, 0.9128913739839416
28, 180, -3, 0.91036647746260446
31, 86, 1, 0.90992363387828035
31, 86, -1, 0.90992363387828035
57, 130, -3, 0.9097176522946836
205, 215, 3, 0.90610304451134427
37, 215, 3, 0.90610304451134427
39, 44, -1, 0.90487482538326991
44, 77, 2, 0.90453403373329078
61, 205, -2, 0.90194857602919298
154, 205, -2, 0.9011289459621018
154, 229, 1, 0.90071145663459362
15, 154, -1, 0.90071145663459351
86, 112, -1, 0.89699370184490423
31, 112, -1, 0.89699370184490423
61, 205, -3, 0.89647804747823601
37, 61, 3, 0.89647804747823601
57, 180, -2, 0.89442719099991586
37, 154, 1, 0.89398500192870656
86, 215, 0, 0.89319773723526519
31, 215, 0, 0.89319773723526519
130, 205, 3, 0.89260739828867353
205, 229, 3, 0.89241330960016207
37, 229, 3, 0.89241330960016207
15, 205, -3, 0.89241330960016207
15, 37, -3, 0.89241330960016207
33, 154, -2, 0.8917023819522748
15, 86, 1, 0.89061733293063361
15, 31, 1, 0.89061733293063361
86, 229, -1, 0.8906173329306335
31, 229, -1, 0.8906173329306335
154, 215, 1, 0.89017371390313049
77, 86, 2, 0.88756094822893183
61, 86, 2, 0.88756094822893183
31, 77, -2, 0.88756094822893183
31, 61, -2, 0.88756094822893183
4, 21, -1, 0.88741196746494222
21, 179, 2, 0.88718232720408718
61, 229, 0, 0.88640526042791834
15, 61, 0, 0.88640526042791834
45, 57, 2, 0.88465173692938281
61, 154, 0, 0.88395999987854734
86, 101, -3, 0.88388347648318455
39, 86, 3, 0.88388347648318455
31, 101, -3, 0.88388347648318455
31, 39, -3, 0.88388347648318455
61, 101, -1, 0.88273482950474957
20, 101, 1, 0.88273482950474957
21, 157, 2, 0.88191710368819687
101, 205, 0, 0.88015800376295106
60, 86, 1, 0.8793937305515277
31, 60, -1, 0.8793937305515277
20, 154, 1, 0.8793467625817325
61, 205, -1, 0.87834703078766452
61, 129, -2, 0.87831006565367986
61, 101, -2, 0.87831006565367986
36, 229, 2, 0.87831006565367986
20, 229, 2, 0.87831006565367986
15, 36, -2, 0.87831006565367986
15, 20, -2, 0.87831006565367986
33, 57, -3, 0.87734647779840291
215, 229, 0, 0.87705801930702909
77, 101, 0, 0.87705801930702909
39, 101, 0, 0.87705801930702909
15, 215, 0, 0.87705801930702909
154, 205, -1, 0.87645982120221455
86, 215, -2, 0.8762302154233782
31, 215, -2, 0.8762302154233782
28, 86, 2, 0.8762302154233782
28, 31, 2, 0.8762302154233782
60, 154, -1, 0.87621637789914963
33, 57, -2, 0.87559135898616214
31, 86, 3, 0.87500000000000011
31, 86, -3, 0.87500000000000011
15, 86, 3, 0.87500000000000011
15, 31, 3, 0.87500000000000011
86, 229, -3, 0.87499999999999989
31, 229, -3, 0.87499999999999989
44, 130, -1, 0.87400737347512636
15, 229, -1, 0.87400737347512636
77, 229, 1, 0.87400737347512625
77, 101, -1, 0.87400737347512625
61, 215, 1, 0.87400737347512625
39, 129, -1, 0.87400737347512625
39, 101, 1, 0.87400737347512625
15, 229, 1, 0.87400737347512625
15, 77, -1, 0.87400737347512625
36, 154, 2, 0.87369775285722429
20, 154, 2, 0.87369775285722429
66, 86, 3, 0.87287156094396956
31, 66, -3, 0.87287156094396956
36, 61, 3, 0.87287156094396934
20, 61, 3, 0.87287156094396934
4, 21, -3, 0.87287156094396934
86, 215, -1, 0.87257305207719837
31, 215, -1, 0.87257305207719837
112, 154, -3, 0.8722299671063235
66, 154, 0, 0.871812750115739
101, 215, 2, 0.8703882797784892
