'neuron', 'neuron', 'delay', 'correlation coefficient'
21, 43, -3, -1.0
21, 51, 3, -1.0
21, 179, 2, -1.0
43, 53, 1, -1.0
46, 49, 0, -1.0
46, 233, 0, -1.0
53, 128, -2, -1.0
21, 67, 3, -0.9041944301794651
15, 46, 0, -0.89442719099991586
46, 61, 0, -0.89442719099991586
46, 86, 0, -0.89442719099991586
15, 46, -1, -0.88741196746494222
46, 61, 1, -0.88741196746494222
46, 86, 1, -0.88741196746494222
166, 179, 0, -0.88600412970258413
89, 179, -1, -0.88273482950474946
89, 127, 3, -0.87499999999999989
89, 175, 3, -0.87499999999999989
89, 234, 3, -0.87499999999999989
127, 166, -3, -0.87499999999999989
166, 175, 3, -0.87499999999999989
166, 234, 3, -0.87499999999999989
21, 179, 1, -0.87400737347512636
48, 131, 3, -0.86904818925348126
29, 131, -1, -0.85933784884731956
21, 160, 2, -0.8563488385776753
21, 179, 3, -0.85280286542244166
21, 160, 3, -0.85280286542244155
157, 204, -3, -0.84352739228697349
8, 53, -3, -0.82915619758885006
53, 160, 3, -0.82915619758885006
53, 179, 3, -0.82915619758884995
20, 179, -2, -0.81434507104595533
166, 179, 1, -0.81240384046359604
21, 117, -2, -0.81071211799676246
166, 179, -1, -0.80740619387317192
6, 46, -1, -0.80627340580941553
46, 205, -1, -0.80627340580941553
53, 117, 0, -0.80587728733796127
47, 205, -3, -0.80178372573727319
46, 127, 0, -0.79999999999999993
46, 129, 0, -0.79999999999999993
46, 175, 0, -0.79999999999999993
46, 195, 0, -0.79999999999999993
46, 234, 0, -0.79999999999999993
30, 53, -3, -0.79056941504209477
43, 53, 0, -0.79056941504209477
53, 71, 3, -0.79056941504209477
46, 127, -1, -0.78881063774661531
46, 129, -1, -0.78881063774661531
46, 129, 1, -0.78881063774661531
46, 175, -1, -0.78881063774661531
46, 195, 1, -0.78881063774661531
46, 234, -1, -0.78881063774661531
21, 43, -2, -0.7867957924694432
46, 205, -2, -0.78555331906498693
21, 180, 2, -0.78412547011363043
21, 180, 3, -0.78334945180064008
30, 140, -1, -0.77919372247397956
71, 140, 1, -0.77919372247397956
21, 179, 0, -0.77742884201424145
47, 157, -2, -0.77651636653311862
49, 59, 0, -0.77500000000000002
59, 233, 0, -0.77500000000000002
30, 204, 1, -0.77477899163290831
46, 127, -2, -0.7745966692414834
46, 175, -2, -0.7745966692414834
46, 195, 2, -0.7745966692414834
46, 234, -2, -0.7745966692414834
166, 180, 1, -0.76854270846638195
204, 205, 2, -0.76719527409166732
89, 179, 0, -0.76623376623376604
51, 166, -2, -0.76447078715643835
89, 179, -2, -0.76447078715643835
89, 179, 2, -0.76447078715643835
166, 179, 2, -0.76447078715643835
49, 204, -3, -0.76271276980969005
204, 233, 3, -0.76271276980969005
30, 48, -3, -0.75955452531274981
157, 166, 3, -0.75938890670585024
46, 49, -1, -0.75714285714285712
46, 49, 1, -0.75714285714285712
46, 233, -1, -0.75714285714285712
46, 233, 1, -0.75714285714285712
20, 179, -3, -0.7559289460184544
32, 127, 3, -0.7559289460184544
32, 175, 3, -0.7559289460184544
32, 234, 3, -0.7559289460184544
51, 89, -3, -0.7559289460184544
51, 166, -3, -0.7559289460184544
51, 194, -3, -0.7559289460184544
51, 195, -3, -0.7559289460184544
99, 127, 3, -0.7559289460184544
99, 175, 3, -0.7559289460184544
99, 234, 3, -0.7559289460184544
89, 205, 3, -0.74701788083399601
166, 205, 3, -0.74701788083399601
15, 179, 3, -0.7385489458759964
48, 71, 2, -0.7385489458759964
53, 180, 3, -0.7385489458759964
61, 179, 3, -0.7385489458759964
86, 179, 3, -0.7385489458759964
15, 160, 3, -0.73854894587599629
61, 160, 3, -0.73854894587599629
86, 160, 3, -0.73854894587599629
166, 179, -2, -0.73242494067846098
90, 166, -3, -0.73214285714285721
89, 90, 3, -0.7321428571428571
4, 157, 0, -0.73207752321731601
20, 205, 3, -0.73192505471139979
20, 179, -1, -0.73137244983480088
46, 48, 0, -0.73029674334022143
67, 89, -3, -0.73010947505141
67, 194, -3, -0.73010947505141
67, 195, -3, -0.73010947505141
46, 102, 0, -0.72595268390582668
59, 102, 0, -0.72595268390582668
32, 131, 0, -0.72307692307692306
99, 131, 0, -0.72307692307692306
131, 140, 0, -0.7211102550927978
15, 204, -3, -0.72057669212289222
61, 204, -3, -0.72057669212289222
86, 204, -3, -0.72057669212289222
194, 204, -3, -0.72057669212289222
29, 157, 3, -0.71852462816360141
20, 127, 2, -0.7181848464596079
20, 175, 2, -0.7181848464596079
20, 234, 2, -0.7181848464596079
131, 140, -1, -0.71713716560063623
46, 48, -1, -0.71713716560063612
46, 48, 1, -0.71713716560063601
32, 131, -1, -0.71666666666666667
99, 131, -1, -0.71666666666666667
29, 71, -3, -0.71509694193419415
71, 160, -3, -0.71509694193419415
71, 180, -3, -0.71509694193419415
45, 46, 0, -0.71350606801267591
45, 59, 0, -0.71350606801267591
46, 90, 0, -0.71350606801267569
46, 112, 0, -0.71350606801267569
46, 209, 0, -0.71350606801267569
59, 209, 0, -0.71350606801267569
53, 179, 2, -0.71252530319442531
166, 180, 0, -0.7119647147639675
33, 46, 0, -0.71004694680469316
51, 166, -1, -0.71004694680469294
21, 51, 2, -0.70909090909090911
29, 71, -2, -0.70710678118654757
51, 53, -3, -0.70710678118654735
48, 166, -3, -0.70613481264300615
20, 179, 2, -0.70554875314339616
33, 46, 1, -0.70518487950729236
33, 59, 1, -0.70518487950729236
46, 102, 1, -0.70518487950729225
20, 157, 0, -0.70321084640774312
157, 246, 0, -0.70321084640774312
28, 204, -2, -0.70214688750356313
29, 30, -1, -0.70027467138588939
33, 46, -1, -0.70000000000000007
45, 46, -1, -0.70000000000000007
46, 90, -1, -0.70000000000000007
46, 90, 1, -0.70000000000000007
46, 112, -1, -0.70000000000000007
46, 112, 1, -0.70000000000000007
46, 209, 1, -0.70000000000000007
59, 112, -1, -0.70000000000000007
46, 102, 2, -0.69989647267561517
20, 127, 3, -0.6998542122237652
20, 129, 3, -0.6998542122237652
20, 175, 3, -0.6998542122237652
20, 234, 3, -0.6998542122237652
6, 204, -3, -0.69679142695854634
129, 204, -3, -0.69448870432827114
195, 204, -3, -0.69448870432827092
20, 49, 3, -0.69436507482941356
20, 233, 3, -0.69436507482941356
29, 30, 0, -0.69436507482941356
20, 51, 3, -0.69436507482941334
33, 51, 3, -0.69436507482941334
46, 102, 3, -0.69436507482941334
51, 102, -3, -0.69436507482941334
28, 204, -1, -0.69313516035683764
47, 205, -2, -0.69230769230769229
30, 33, -3, -0.69006555934235414
30, 102, -3, -0.69006555934235414
4, 43, 0, -0.68749999999999989
20, 67, 3, -0.68491749073298547
33, 67, 3, -0.68491749073298547
6, 46, 0, -0.68465319688145765
46, 205, 0, -0.68465319688145765
53, 128, -1, -0.68465319688145765
43, 53, 2, -0.68313005106397329
6, 46, -2, -0.68313005106397318
33, 46, -2, -0.68313005106397318
45, 46, -2, -0.68313005106397318
46, 90, -2, -0.68313005106397318
46, 112, 2, -0.68313005106397318
46, 209, 2, -0.68313005106397318
59, 90, -2, -0.68313005106397318
48, 204, -3, -0.68303079366069386
21, 128, -3, -0.68138514386924698
117, 128, -3, -0.68138514386924698
33, 204, -3, -0.68138514386924687
45, 204, -3, -0.68138514386924687
112, 204, -3, -0.68138514386924687
204, 209, 3, -0.68138514386924687
179, 204, 3, -0.68138514386924676
59, 204, 3, -0.68054465367162031
44, 204, -3, -0.6805446536716202
204, 245, 3, -0.6805446536716202
28, 131, 3, -0.67419986246324237
179, 194, -2, -0.67419986246324204
179, 195, -2, -0.67419986246324204
29, 205, 3, -0.67419986246324193
89, 157, 1, -0.67118124340688379
15, 59, 0, -0.67082039324993692
30, 233, -3, -0.67082039324993692
46, 194, 0, -0.67082039324993692
59, 61, 0, -0.67082039324993692
59, 86, 0, -0.67082039324993692
71, 233, -3, -0.67082039324993692
20, 30, -3, -0.67082039324993681
20, 71, -3, -0.67082039324993681
30, 49, -3, -0.67082039324993681
49, 71, 3, -0.67082039324993681
51, 71, 3, -0.67082039324993681
21, 30, 3, -0.6708203932499367
196, 204, -2, -0.66993081572943158
67, 112, -3, -0.66797249845129014
51, 204, 1, -0.66553576395813963
127, 204, -2, -0.66441059702674932
129, 204, -2, -0.66441059702674932
175, 204, -2, -0.66441059702674932
204, 234, 2, -0.66441059702674932
20, 179, 0, -0.66374651830306464
47, 157, -3, -0.66340347200377725
21, 67, 2, -0.66332495807107994
21, 179, -1, -0.6629935441317959
166, 179, -3, -0.66284898035987017
20, 128, -2, -0.66226617853252201
45, 46, -3, -0.66143782776614779
46, 209, 3, -0.66143782776614779
21, 127, 3, -0.66143782776614768
21, 175, 3, -0.66143782776614768
21, 234, 3, -0.66143782776614768
32, 90, 3, -0.66143782776614757
45, 51, 3, -0.66143782776614757
46, 179, -3, -0.66143782776614757
49, 89, -3, -0.66143782776614757
51, 112, -3, -0.66143782776614757
51, 209, -3, -0.66143782776614757
89, 233, 3, -0.66143782776614757
90, 99, -3, -0.66143782776614757
166, 233, 3, -0.66143782776614757
49, 166, -3, -0.66143782776614746
21, 30, 2, -0.66057825907581635
21, 71, 2, -0.66057825907581635
32, 71, -2, -0.66057825907581635
71, 99, 2, -0.66057825907581635
8, 20, -1, -0.65999626158944735
20, 43, -2, -0.65923172418005904
21, 43, -1, -0.65828058860438332
48, 204, -2, -0.65821837808696382
20, 117, -2, -0.65796002340952553
204, 205, 3, -0.65779351448027201
67, 166, -1, -0.65777991654097434
33, 204, -2, -0.65770466972299391
90, 204, -2, -0.65770466972299391
112, 204, -2, -0.65770466972299391
179, 204, 2, -0.65770466972299391
32, 157, 3, -0.65759594922142917
99, 157, 3, -0.65759594922142917
204, 205, 1, -0.65742177468540564
6, 59, -1, -0.65728810256202352
59, 205, -1, -0.65728810256202352
196, 204, -1, -0.65601266778928835
157, 166, 2, -0.65479034162193128
8, 89, -2, -0.65465367070797709
89, 160, 2, -0.65465367070797709
160, 166, -2, -0.65465367070797709
102, 179, 1, -0.65238490219046352
89, 117, -2, -0.65233933293450941
21, 30, 1, -0.65192024052026487
30, 32, -1, -0.65192024052026487
30, 32, 1, -0.65192024052026487
32, 71, -1, -0.65192024052026487
21, 71, 1, -0.65192024052026476
30, 99, -1, -0.65192024052026476
30, 99, 1, -0.65192024052026476
71, 99, 1, -0.65192024052026476
