'neuron', 'neuron', 'delay', 'correlation coefficient'
84, 139, 0, -0.93094933625126264
94, 139, 0, -0.93094933625126264
139, 185, 0, -0.93094933625126264
99, 179, 1, -0.92939875795164018
88, 171, 0, -0.92412376407500274
44, 88, 0, -0.88640526042791845
19, 150, 2, -0.87831006565367986
44, 84, 0, -0.87705801930702909
44, 94, 0, -0.87705801930702909
44, 185, 0, -0.87705801930702909
127, 179, 0, -0.87660658682315951
44, 179, 1, -0.87400737347512625
10, 21, 0, -0.87287156094396923
10, 88, 1, -0.87286435234224802
10, 179, 1, -0.87286435234224791
84, 93, 0, -0.8682431421244593
93, 94, 0, -0.8682431421244593
93, 185, 0, -0.8682431421244593
50, 57, 0, -0.86772183127462454
10, 84, 0, -0.86082846202111651
10, 94, 0, -0.86082846202111651
10, 185, 0, -0.86082846202111651
88, 187, 0, -0.85856764327722257
56, 175, -3, -0.85565346790792429
6, 19, 1, -0.85194275137059716
21, 139, 0, -0.84866842479150539
10, 84, 1, -0.84656167328001963
10, 94, 1, -0.84656167328001952
10, 185, 1, -0.84656167328001952
179, 187, -1, -0.84427663138513465
138, 179, 0, -0.8433082658013209
88, 138, 0, -0.84330826580132079
52, 98, 1, -0.84259259259259267
19, 57, -1, -0.83770781658339089
6, 50, 0, -0.83287075581596193
57, 84, 0, -0.8320502943378435
57, 94, 0, -0.8320502943378435
57, 185, 0, -0.8320502943378435
46, 187, -2, -0.8302029335010791
93, 192, -3, -0.82807867121082523
39, 88, 0, -0.82778358610429414
88, 93, -1, -0.82591800711752261
138, 179, 1, -0.82591800711752239
93, 179, 1, -0.82591800711752228
6, 19, 0, -0.82559298300367445
50, 150, 2, -0.82394824678099299
40, 93, 3, -0.82158383625774911
57, 175, 0, -0.82158383625774911
93, 179, 2, -0.81946517852069034
6, 175, 1, -0.81720430107526865
40, 66, 3, -0.81649658092772615
21, 106, 0, -0.81649658092772603
179, 192, 0, -0.81543550630020101
24, 173, -2, -0.81434507104595533
52, 127, 1, -0.81227882753883285
93, 127, -3, -0.81088485407938315
40, 88, 0, -0.81048843026978046
40, 179, 0, -0.81048843026978046
88, 101, -1, -0.80967110663289588
88, 126, -1, -0.80967110663289588
39, 179, 1, -0.80967110663289577
101, 179, 1, -0.80967110663289577
126, 179, 1, -0.80967110663289577
88, 98, 0, -0.80582296402538023
98, 179, 0, -0.80582296402538023
10, 40, -3, -0.80562923329436187
46, 93, -3, -0.80437283368926593
78, 235, -1, -0.80363756341607961
66, 84, 1, -0.80314223720554034
66, 94, 1, -0.80314223720554034
66, 185, 1, -0.80314223720554034
39, 84, 0, -0.80222462966157027
39, 94, 0, -0.80222462966157027
39, 185, 0, -0.80222462966157027
171, 179, 0, -0.79905438247086702
56, 235, 0, -0.79772403521746571
88, 192, 1, -0.79634651038511328
50, 106, 0, -0.79388418603744459
66, 88, 1, -0.79344436895891968
66, 179, 1, -0.79344436895891957
52, 171, 0, -0.79262398910459997
10, 46, 2, -0.79259392390121697
19, 57, 0, -0.79056941504209477
56, 235, -1, -0.78881063774661564
51, 179, -2, -0.78867386953791574
78, 235, -2, -0.7867957924694432
19, 78, 2, -0.78555331906498693
84, 106, 0, -0.78493134484311178
94, 106, 0, -0.78493134484311178
106, 185, 0, -0.78493134484311178
93, 98, -3, -0.78446454055273618
88, 98, 1, -0.78334945180064042
19, 150, 1, -0.78334945180064031
84, 99, 0, -0.78311084749829396
94, 99, 0, -0.78311084749829396
99, 185, 0, -0.78311084749829396
171, 179, 1, -0.78053402182951581
52, 171, 1, -0.7781211085937243
56, 235, -2, -0.77777777777777779
66, 88, 2, -0.7745966692414834
66, 179, 2, -0.7745966692414834
84, 98, 1, -0.77356919971172589
94, 98, 1, -0.77356919971172589
98, 185, -1, -0.77356919971172589
6, 50, 1, -0.7722215775763791
84, 187, 0, -0.77194963545756257
94, 187, 0, -0.77194963545756257
185, 187, 0, -0.77194963545756257
21, 139, 1, -0.77151674981045948
21, 192, 3, -0.7714542762891774
52, 143, -1, -0.76834981992783247
40, 118, 3, -0.7674257668936505
66, 98, -3, -0.7674257668936505
98, 106, 3, -0.7674257668936505
84, 143, 0, -0.76665653180693472
94, 143, 0, -0.76665653180693472
143, 185, 0, -0.76665653180693472
88, 143, -1, -0.76430020346868344
143, 179, 1, -0.76430020346868344
150, 235, -1, -0.76388888888888884
19, 78, 3, -0.76376261582597349
19, 56, 3, -0.76376261582597338
24, 52, -3, -0.76376261582597338
84, 138, 1, -0.76193931775945933
94, 138, 1, -0.76193931775945933
138, 185, -1, -0.76193931775945933
44, 46, 1, -0.75728244566275293
6, 175, 0, -0.75704240802425971
46, 52, 3, -0.75684479215283451
21, 44, 0, -0.7559289460184544
10, 127, -3, -0.75538111721465995
84, 192, 2, -0.75308102598456217
94, 192, 2, -0.75308102598456217
185, 192, 2, -0.75308102598456217
78, 175, -3, -0.75130548401671404
44, 94, -1, -0.75106761619881079
44, 185, -1, -0.75106761619881079
44, 84, -1, -0.75106761619881068
88, 139, -1, -0.75106761619881068
139, 179, 1, -0.75106761619881057
84, 118, -1, -0.74872773445290708
94, 118, -1, -0.74872773445290708
118, 185, 1, -0.74872773445290708
21, 93, 0, -0.74833147735478822
50, 56, 3, -0.74701788083399623
50, 78, 3, -0.74701788083399612
40, 52, -1, -0.74687902824238039
57, 235, 2, -0.74672865663234367
150, 235, -2, -0.74603174603174605
46, 51, 1, -0.74589787260967311
52, 138, 1, -0.74465249447390247
10, 88, 0, -0.74438736831877672
88, 106, -1, -0.74392462580451946
106, 179, 1, -0.74392462580451924
51, 98, 3, -0.7431277184778865
52, 99, 0, -0.74278135270820744
214, 235, 0, -0.74278135270820744
88, 99, 0, -0.74066817245834859
52, 187, 1, -0.73893350666533408
57, 88, 1, -0.73881883404355642
57, 179, 1, -0.73881883404355631
84, 106, -1, -0.73862221098662495
94, 106, -1, -0.73862221098662484
106, 185, 1, -0.73862221098662484
93, 171, -3, -0.7385489458759964
51, 52, -3, -0.73648537954647442
88, 127, 0, -0.73572338536943738
52, 93, 0, -0.73333333333333328
52, 138, 0, -0.73333333333333328
143, 179, 2, -0.73333333333333328
150, 175, -3, -0.73321322002283906
52, 192, 1, -0.73234727293842927
10, 98, -3, -0.73076923076923084
6, 19, 2, -0.73029674334022143
10, 179, 2, -0.73029674334022143
19, 57, -2, -0.72586618631129773
88, 99, -1, -0.7242068243779014
