'neuron', 'neuron', 'delay', 'correlation coefficient'
179, 228, 3, 1.0
172, 228, 1, 1.0
172, 179, -2, 1.0
165, 204, -2, 1.0
160, 233, -3, 1.0
160, 228, 3, 1.0
143, 204, -2, 1.0
130, 172, -2, 1.0
129, 204, -2, 1.0
129, 143, 0, 1.0
121, 172, 3, 1.0
118, 204, -2, 1.0
118, 143, 0, 1.0
118, 129, 0, 1.0
93, 187, 0, 1.0
80, 172, -2, 1.0
80, 130, 0, 1.0
64, 228, 3, 1.0
64, 179, 0, 1.0
64, 172, 2, 1.0
57, 204, -2, 1.0
57, 143, 0, 1.0
57, 129, 0, 1.0
57, 118, 0, 1.0
45, 228, 1, 1.0
45, 179, -2, 1.0
45, 172, 0, 1.0
45, 130, 2, 1.0
45, 121, -3, 1.0
45, 80, 2, 1.0
45, 64, -2, 1.0
37, 179, -3, 1.0
37, 172, -1, 1.0
37, 160, -3, 1.0
37, 130, 1, 1.0
37, 80, 1, 1.0
37, 64, -3, 1.0
37, 45, -1, 1.0
6, 28, 0, 0.96157023149594345
28, 38, 0, 0.95445446394748512
38, 46, 0, 0.95414048665739215
101, 138, 1, 0.95377315949625074
38, 138, 1, 0.95300713080339849
31, 167, 0, 0.94324221828379862
31, 139, 0, 0.93974298779872933
75, 98, -1, 0.9344782938946844
38, 40, 1, 0.93205464900180035
4, 101, 3, 0.931891116296093
60, 103, 0, 0.93094933625126264
6, 40, 1, 0.93028079258152785
68, 187, 0, 0.92847669088525941
68, 93, 0, 0.92847669088525941
40, 187, 0, 0.92847669088525941
40, 93, 0, 0.92847669088525941
31, 174, 1, 0.92832570678947524
6, 139, 0, 0.92756397040767424
40, 192, 1, 0.9273504273504275
4, 32, 3, 0.92702481088695821
46, 84, -3, 0.92582009977255142
44, 84, -3, 0.92582009977255142
101, 139, 1, 0.92382264307715967
121, 179, 1, 0.92313266275410177
64, 121, -1, 0.92313266275410177
60, 123, -1, 0.92174583514946495
40, 101, -2, 0.92039774376955619
38, 84, -3, 0.91914503001805803
44, 138, 1, 0.91834217344127367
60, 179, -1, 0.91796490917032625
60, 64, -1, 0.91796490917032625
6, 38, 0, 0.9149339169569517
26, 121, 0, 0.91467680814937935
38, 101, 0, 0.91449080711259001
28, 139, 0, 0.91425721840091378
6, 31, 0, 0.91362385260625978
40, 139, 0, 0.9099637547345425
40, 46, -1, 0.9084083005031558
40, 139, -1, 0.90646895792739179
139, 192, 1, 0.90636064648109105
31, 101, -1, 0.904773834808414
6, 167, 0, 0.90373783889353865
46, 187, 1, 0.90289389814326904
46, 93, 1, 0.90289389814326904
6, 101, -1, 0.90229885057471271
28, 138, 1, 0.90116279069767424
171, 187, 0, 0.90115511257094461
93, 171, 0, 0.90115511257094461
1, 31, -1, 0.90095062581907326
31, 40, 0, 0.90075469822208987
28, 40, 1, 0.90068298223384269
40, 167, -1, 0.90048823472550743
38, 187, 1, 0.90014879722346841
38, 93, 1, 0.90014879722346841
10, 187, 0, 0.89922880302589725
10, 93, 0, 0.89922880302589725
28, 46, 0, 0.89917219613257193
46, 138, 1, 0.89572628709631419
31, 40, 1, 0.8943391557190602
123, 179, 0, 0.89411816651760434
64, 123, 0, 0.89411816651760434
28, 31, 0, 0.89328078631749652
101, 167, 1, 0.8906173329306335
187, 192, 0, 0.88900088900133356
174, 192, 0, 0.88900088900133356
93, 192, 0, 0.88900088900133356
98, 187, 0, 0.88900088900133345
93, 98, 0, 0.88900088900133345
40, 174, 1, 0.88897455642660272
44, 46, 0, 0.88865096886494754
40, 138, 0, 0.88741853123574965
127, 139, -1, 0.88741196746494233
28, 32, -1, 0.88741196746494233
139, 187, 1, 0.88741196746494222
93, 139, -1, 0.88741196746494222
64, 179, 1, 0.88678411255953671
64, 179, -1, 0.88678411255953671
139, 167, 0, 0.88640526042791845
31, 38, -1, 0.88517815871767158
101, 174, 2, 0.88472198473879926
32, 138, 2, 0.88465173692938281
171, 215, -1, 0.88323241702711641
40, 127, 1, 0.88289781232515641
138, 192, 1, 0.88262348514200362
211, 215, 1, 0.88194444444444442
32, 101, 0, 0.88191710368819676
81, 98, 0, 0.88096285784821526
6, 32, -1, 0.87939373055152792
38, 81, 1, 0.87897990391252734
28, 167, 0, 0.87670805931997442
40, 101, -1, 0.8751395989174845
140, 221, 1, 0.87400737347512636
26, 121, -1, 0.87400737347512625
38, 44, 0, 0.87376593844750716
40, 44, -1, 0.87352507973890325
6, 46, 0, 0.87297549278465991
74, 121, 3, 0.87287156094396934
26, 74, -3, 0.87287156094396934
40, 98, 0, 0.8725832666776695
101, 192, 2, 0.8713780137623568
121, 179, 2, 0.87093638328355194
64, 121, -2, 0.87093638328355194
167, 174, 1, 0.87075770583761458
139, 174, 1, 0.870139561876632
28, 44, -1, 0.870139561876632
