'neuron', 'neuron', 'delay', 'correlation coefficient'
1, 29, 0, -1.0
1, 43, 2, -1.0
1, 89, 3, -1.0
1, 142, -3, -1.0
1, 144, 3, -1.0
1, 160, 3, -1.0
1, 203, -3, -1.0
1, 207, 3, -1.0
1, 216, 1, -1.0
1, 243, -1, -1.0
1, 257, 1, -1.0
1, 263, -3, -1.0
17, 141, -2, -1.0
17, 246, -2, -1.0
17, 255, -2, -1.0
21, 69, 2, -1.0
21, 90, 3, -1.0
26, 29, -2, -1.0
26, 43, 0, -1.0
26, 89, 1, -1.0
26, 117, 2, -1.0
26, 141, 2, -1.0
26, 216, -1, -1.0
26, 243, -3, -1.0
26, 246, 2, -1.0
26, 255, 2, -1.0
29, 46, 0, -1.0
29, 128, 3, -1.0
29, 155, -1, -1.0
29, 166, 0, -1.0
29, 242, 2, -1.0
34, 59, -1, -1.0
34, 164, -2, -1.0
37, 186, -3, -1.0
43, 46, -2, -1.0
43, 128, 1, -1.0
43, 155, -3, -1.0
43, 166, -2, -1.0
43, 242, 0, -1.0
46, 89, 3, -1.0
46, 142, -3, -1.0
46, 144, 3, -1.0
46, 160, 3, -1.0
46, 203, -3, -1.0
46, 207, 3, -1.0
46, 216, 1, -1.0
46, 243, -1, -1.0
46, 257, 1, -1.0
46, 263, -3, -1.0
51, 198, -1, -1.0
53, 174, -3, -1.0
53, 386, -1, -1.0
55, 214, -3, -1.0
81, 141, -2, -1.0
81, 246, -2, -1.0
81, 255, -2, -1.0
84, 128, 2, -1.0
89, 166, -3, -1.0
89, 242, -1, -1.0
90, 141, -3, -1.0
90, 246, -3, -1.0
90, 255, -3, -1.0
100, 128, 2, -1.0
117, 242, -2, -1.0
128, 141, 1, -1.0
128, 216, -2, -1.0
128, 246, 1, -1.0
128, 255, 1, -1.0
135, 141, -2, -1.0
135, 246, -2, -1.0
135, 255, -2, -1.0
141, 242, -2, -1.0
141, 394, 2, -1.0
142, 166, 3, -1.0
142, 214, -1, -1.0
144, 166, -3, -1.0
155, 216, 2, -1.0
155, 257, 2, -1.0
155, 378, -3, -1.0
160, 166, -3, -1.0
162, 257, -3, -1.0
166, 203, -3, -1.0
166, 207, 3, -1.0
166, 216, 1, -1.0
166, 243, -1, -1.0
166, 257, 1, -1.0
166, 263, -3, -1.0
194, 214, 3, -1.0
203, 214, -1, -1.0
214, 237, -3, -1.0
214, 243, 3, -1.0
214, 263, 1, -1.0
214, 264, -3, -1.0
214, 265, -2, -1.0
214, 273, -3, -1.0
216, 242, 1, -1.0
242, 243, -3, -1.0
242, 246, 2, -1.0
242, 255, 2, -1.0
246, 394, 2, -1.0
255, 394, 2, -1.0
1, 55, -1, -0.96675507995323418
46, 55, -1, -0.96675507995323418
55, 166, 1, -0.96675507995323418
26, 55, -3, -0.96490128135401543
55, 242, 3, -0.96490128135401543
1, 223, -3, -0.95346258924559224
46, 223, -3, -0.95346258924559224
166, 223, -3, -0.95346258924559224
73, 317, 3, -0.94213754447498732
63, 214, -3, -0.9414688716912718
76, 155, -2, -0.93808315196468584
4, 34, 1, -0.92971054749726245
186, 368, -1, -0.92971054749726234
69, 73, -2, -0.92783056924063001
73, 90, 3, -0.92582009977255131
154, 298, -3, -0.92582009977255131
38, 154, 3, -0.92195444572928875
155, 205, 2, -0.92131368037047801
141, 295, 1, -0.92032602918748319
246, 295, 1, -0.92032602918748319
255, 295, 1, -0.92032602918748319
21, 317, 3, -0.91914503001805803
141, 317, 3, -0.91914503001805803
246, 317, 3, -0.91914503001805803
255, 317, 3, -0.91914503001805803
3, 243, -3, -0.91914503001805781
43, 295, 3, -0.91855865354369171
173, 295, 3, -0.91855865354369171
73, 298, -3, -0.91771057040327253
51, 222, -3, -0.91662362157887012
117, 222, -3, -0.91662362157887012
141, 222, -3, -0.91662362157887012
222, 246, 3, -0.91662362157887012
222, 255, 3, -0.91662362157887012
3, 257, -1, -0.91547541643412711
3, 160, 1, -0.91547541643412689
3, 207, 1, -0.91547541643412689
152, 173, 0, -0.91425721840091367
3, 29, -2, -0.9128709291752769
3, 168, 2, -0.9128709291752769
34, 76, -2, -0.9128709291752769
173, 323, 2, -0.9055509357224758
141, 284, -1, -0.90289389814326892
246, 284, -1, -0.90289389814326892
255, 284, -1, -0.90289389814326892
43, 284, 1, -0.89590925861290494
141, 218, -1, -0.89590925861290494
218, 246, 1, -0.89590925861290494
218, 255, 1, -0.89590925861290494
43, 128, 0, -0.89442719099991586
89, 128, 0, -0.89442719099991586
128, 141, 0, -0.89442719099991586
128, 144, 0, -0.89442719099991586
128, 246, 0, -0.89442719099991586
128, 255, 0, -0.89442719099991586
214, 223, 0, -0.89442719099991586
18, 26, 0, -0.89188258501584472
18, 242, 0, -0.89188258501584472
26, 216, 0, -0.89188258501584472
88, 144, 0, -0.89188258501584472
141, 249, 0, -0.89188258501584472
216, 242, 0, -0.89188258501584472
246, 249, 0, -0.89188258501584472
249, 255, 0, -0.89188258501584472
16, 21, -1, -0.89061733293063361
21, 151, 1, -0.89061733293063361
84, 284, 2, -0.88929729179988759
100, 284, 2, -0.88929729179988759
216, 284, 2, -0.88929729179988759
117, 128, -1, -0.88888888888888884
26, 141, 1, -0.88888888888888873
26, 246, 1, -0.88888888888888873
26, 255, 1, -0.88888888888888873
43, 188, 1, -0.88888888888888873
84, 187, -1, -0.88888888888888873
89, 128, -1, -0.88888888888888873
141, 242, -1, -0.88888888888888873
242, 246, 1, -0.88888888888888873
242, 255, 1, -0.88888888888888873
214, 317, -3, -0.88823478819568824
117, 198, -1, -0.88741196746494244
141, 188, -1, -0.88741196746494244
173, 187, -1, -0.88741196746494244
173, 188, 1, -0.88741196746494244
188, 246, 1, -0.88741196746494244
188, 255, 1, -0.88741196746494244
18, 128, 1, -0.88741196746494222
26, 43, -1, -0.88741196746494222
26, 43, 1, -0.88741196746494222
26, 84, -1, -0.88741196746494222
26, 100, -1, -0.88741196746494222
26, 144, 1, -0.88741196746494222
43, 242, -1, -0.88741196746494222
43, 242, 1, -0.88741196746494222
84, 242, 1, -0.88741196746494222
100, 242, 1, -0.88741196746494222
128, 216, -1, -0.88741196746494222
144, 162, 1, -0.88741196746494222
144, 242, -1, -0.88741196746494222
21, 249, 0, -0.88640526042791845
1, 216, 0, -0.88640526042791834
46, 216, 0, -0.88640526042791834
166, 216, 0, -0.88640526042791834
3, 223, -3, -0.8852677897456388
21, 120, 3, -0.88388347648318466
120, 141, -3, -0.88388347648318466
120, 246, -3, -0.88388347648318466
120, 255, -3, -0.88388347648318466
34, 241, 3, -0.88388347648318433
123, 245, 3, -0.88313291188419096
141, 394, 1, -0.88273482950474969
246, 394, 1, -0.88273482950474969
255, 394, 1, -0.88273482950474969
1, 43, 1, -0.88273482950474957
1, 100, 1, -0.88273482950474957
17, 141, -1, -0.88273482950474957
17, 246, -1, -0.88273482950474957
17, 255, -1, -0.88273482950474957
43, 46, -1, -0.88273482950474957
43, 166, -1, -0.88273482950474957
46, 100, 1, -0.88273482950474957
81, 141, -1, -0.88273482950474957
81, 246, -1, -0.88273482950474957
81, 255, -1, -0.88273482950474957
100, 166, -1, -0.88273482950474957
133, 173, -1, -0.88273482950474957
135, 141, -1, -0.88273482950474957
135, 246, -1, -0.88273482950474957
135, 255, -1, -0.88273482950474957
141, 220, 1, -0.88273482950474957
160, 198, -1, -0.88273482950474957
168, 198, -1, -0.88273482950474957
198, 207, 1, -0.88273482950474957
220, 246, -1, -0.88273482950474957
220, 255, -1, -0.88273482950474957
26, 29, -1, -0.88273482950474946
29, 242, 1, -0.88273482950474946
32, 216, 1, -0.88273482950474946
32, 257, 1, -0.88273482950474946
26, 257, -1, -0.88273482950474935
160, 162, 1, -0.88273482950474935
162, 207, -1, -0.88273482950474935
242, 257, -1, -0.88273482950474935
141, 232, -1, -0.88225132497451486
232, 246, 1, -0.88225132497451486
232, 255, 1, -0.88225132497451486
39, 388, -1, -0.88195289505217278
26, 51, 2, -0.88191710368819687
26, 89, 2, -0.88191710368819687
43, 128, 2, -0.88191710368819687
43, 249, 2, -0.88191710368819687
51, 242, -2, -0.88191710368819687
64, 198, -2, -0.88191710368819687
84, 187, -2, -0.88191710368819687
84, 188, 2, -0.88191710368819687
84, 198, 2, -0.88191710368819687
89, 242, -2, -0.88191710368819687
100, 188, 2, -0.88191710368819687
100, 198, 2, -0.88191710368819687
117, 128, -2, -0.88191710368819687
117, 188, -2, -0.88191710368819687
128, 141, 2, -0.88191710368819687
128, 246, 2, -0.88191710368819687
128, 255, 2, -0.88191710368819687
141, 188, -2, -0.88191710368819687
173, 187, -2, -0.88191710368819687
173, 198, 2, -0.88191710368819687
188, 216, -2, -0.88191710368819687
188, 246, 2, -0.88191710368819687
188, 255, 2, -0.88191710368819687
198, 216, -2, -0.88191710368819687
29, 284, 3, -0.88070484592797926
73, 151, 1, -0.87939373055152781
1, 89, 2, -0.87831006565367986
26, 84, -2, -0.87831006565367986
26, 100, -2, -0.87831006565367986
26, 216, -2, -0.87831006565367986
29, 128, 2, -0.87831006565367986
32, 43, 2, -0.87831006565367986
46, 89, 2, -0.87831006565367986
84, 242, 2, -0.87831006565367986
89, 166, -2, -0.87831006565367986
100, 242, 2, -0.87831006565367986
128, 257, -2, -0.87831006565367986
133, 173, -2, -0.87831006565367986
168, 198, -2, -0.87831006565367986
173, 220, 2, -0.87831006565367986
216, 242, 2, -0.87831006565367986
1, 243, 0, -0.8770580193070292
21, 219, 0, -0.8770580193070292
21, 225, 0, -0.8770580193070292
21, 266, 0, -0.8770580193070292
46, 243, 0, -0.8770580193070292
74, 150, 0, -0.8770580193070292
154, 225, 0, -0.8770580193070292
166, 243, 0, -0.8770580193070292
155, 243, 0, -0.87705801930702909
26, 51, 3, -0.87499999999999989
26, 117, 3, -0.87499999999999989
26, 141, 3, -0.87499999999999989
26, 246, 3, -0.87499999999999989
26, 255, 3, -0.87499999999999989
51, 242, -3, -0.87499999999999989
84, 249, 3, -0.87499999999999989
100, 249, 3, -0.87499999999999989
117, 242, -3, -0.87499999999999989
120, 215, 3, -0.87499999999999989
141, 242, -3, -0.87499999999999989
216, 249, 3, -0.87499999999999989
242, 246, 3, -0.87499999999999989
242, 255, 3, -0.87499999999999989
39, 187, -3, -0.87499999999999978
1, 29, 1, -0.87400737347512636
1, 183, 1, -0.87400737347512636
29, 46, -1, -0.87400737347512636
29, 122, -1, -0.87400737347512636
29, 166, -1, -0.87400737347512636
46, 183, 1, -0.87400737347512636
166, 183, 1, -0.87400737347512636
1, 29, -1, -0.87400737347512625
18, 186, -1, -0.87400737347512625
21, 133, 1, -0.87400737347512625
21, 220, 1, -0.87400737347512625
29, 46, 1, -0.87400737347512625
29, 166, 1, -0.87400737347512625
74, 155, -1, -0.87400737347512625
155, 216, 1, -0.87400737347512625
155, 257, 1, -0.87400737347512625
257, 321, 3, -0.87287156094396967
73, 120, 3, -0.87287156094396956
1, 51, 3, -0.87287156094396934
1, 117, 3, -0.87287156094396934
1, 141, 3, -0.87287156094396934
1, 246, 3, -0.87287156094396934
1, 255, 3, -0.87287156094396934
17, 43, -3, -0.87287156094396934
17, 173, -3, -0.87287156094396934
29, 188, 3, -0.87287156094396934
29, 198, 3, -0.87287156094396934
32, 89, 3, -0.87287156094396934
32, 144, 3, -0.87287156094396934
32, 160, 3, -0.87287156094396934
32, 207, 3, -0.87287156094396934
43, 81, 3, -0.87287156094396934
43, 135, 3, -0.87287156094396934
43, 220, 3, -0.87287156094396934
43, 394, 3, -0.87287156094396934
46, 51, 3, -0.87287156094396934
46, 117, 3, -0.87287156094396934
46, 141, 3, -0.87287156094396934
46, 246, 3, -0.87287156094396934
46, 255, 3, -0.87287156094396934
51, 166, -3, -0.87287156094396934
81, 173, -3, -0.87287156094396934
84, 128, 3, -0.87287156094396934
89, 187, -3, -0.87287156094396934
100, 128, 3, -0.87287156094396934
117, 166, -3, -0.87287156094396934
128, 216, -3, -0.87287156094396934
135, 173, -3, -0.87287156094396934
141, 166, -3, -0.87287156094396934
144, 187, -3, -0.87287156094396934
160, 187, -3, -0.87287156094396934
166, 246, 3, -0.87287156094396934
166, 255, 3, -0.87287156094396934
173, 220, 3, -0.87287156094396934
173, 394, 3, -0.87287156094396934
187, 207, 3, -0.87287156094396934
17, 89, -3, -0.87287156094396923
17, 144, -3, -0.87287156094396923
81, 89, -3, -0.87287156094396923
