'neuron', 'neuron', 'delay', 'correlation coefficient'
112, 163, 0, 1.0
75, 180, -2, 1.0
58, 170, 0, 1.0
40, 64, -2, 1.0
16, 54, 0, 1.0
15, 180, 2, 1.0
42, 54, 0, 0.96503498227100692
16, 42, 0, 0.96503498227100692
70, 163, 0, 0.96157023149594334
70, 112, 0, 0.96157023149594334
42, 163, 0, 0.96116131366690716
42, 112, 0, 0.96116131366690716
54, 163, 0, 0.93256809827408949
54, 112, 0, 0.93256809827408949
16, 163, 0, 0.93256809827408949
16, 112, 0, 0.93256809827408949
46, 163, 0, 0.92594202710234286
46, 112, 0, 0.92594202710234286
42, 70, 0, 0.92301156797189099
180, 229, 3, 0.91287092917527668
54, 70, 0, 0.90394032980262684
16, 70, 0, 0.90394032980262684
43, 173, 0, 0.90000000000000002
45, 71, 0, 0.89442719099991586
45, 64, 0, 0.89442719099991586
1, 52, -3, 0.89188258501584505
45, 64, -1, 0.88888888888888873
40, 45, -1, 0.88888888888888873
46, 70, 0, 0.88789293463900176
38, 70, 0, 0.88789293463900176
45, 71, 1, 0.88741196746494222
15, 245, 0, 0.88640526042791834
1, 180, -1, 0.88273482950474969
40, 45, -2, 0.88191710368819687
1, 64, -2, 0.88191710368819687
75, 78, -3, 0.87845859191933184
180, 245, -2, 0.87831006565367986
1, 180, -2, 0.87831006565367986
15, 50, 0, 0.87705801930702909
42, 46, 0, 0.87541286682360286
38, 42, 0, 0.87541286682360286
107, 196, -3, 0.87500000000000011
1, 64, -3, 0.87499999999999989
15, 50, -1, 0.87400737347512625
1, 15, -3, 0.87287156094396934
78, 154, 3, 0.87222996710632383
50, 180, 2, 0.8703882797784892
50, 180, 3, 0.86602540378443837
163, 170, 0, 0.86518778910321759
112, 170, 0, 0.86518778910321759
58, 163, 0, 0.86518778910321759
58, 112, 0, 0.86518778910321759
15, 78, 1, 0.86164043685532921
78, 180, 1, 0.85983772890226884
48, 173, 0, 0.85850352467930646
127, 168, 0, 0.85769002787023574
38, 130, 0, 0.85588136637675749
70, 169, 0, 0.84802649496947491
29, 169, -2, 0.84615384615384615
155, 169, 0, 0.84548890303097091
46, 54, 0, 0.84406750681386766
38, 54, 0, 0.84406750681386766
16, 46, 0, 0.84406750681386766
16, 38, 0, 0.84406750681386766
54, 170, 0, 0.84265480126440873
54, 58, 0, 0.84265480126440873
16, 170, 0, 0.84265480126440873
16, 58, 0, 0.84265480126440873
38, 163, 0, 0.84218847691218113
38, 112, 0, 0.84218847691218113
1, 78, -3, 0.84051051488723683
130, 179, 3, 0.83986545269453261
53, 170, 0, 0.83721268872371102
53, 58, 0, 0.83721268872371102
46, 54, 1, 0.83702937305858771
16, 46, -1, 0.83702937305858771
42, 170, 0, 0.83612507761331401
42, 58, 0, 0.83612507761331401
48, 54, 0, 0.8336862299889336
16, 48, 0, 0.8336862299889336
54, 173, 0, 0.83053953449992191
16, 173, 0, 0.83053953449992191
43, 54, 0, 0.83053953449992179
16, 43, 0, 0.83053953449992179
13, 38, 0, 0.83019459022816455
40, 52, -3, 0.8281766860861417
13, 70, 0, 0.82758911830299942
1, 78, -2, 0.82714429464736328
40, 52, -2, 0.82502864732539016
52, 64, 1, 0.82291666666666663
52, 64, 0, 0.8214727738934352
13, 46, -1, 0.82079562629099467
38, 46, -1, 0.81914893617021289
40, 78, -3, 0.81839181712704656
42, 173, 0, 0.81649658092772615
42, 43, 0, 0.81649658092772592
38, 43, 0, 0.81622306736196792
42, 48, 0, 0.81311962343346411
70, 155, 0, 0.81279011122438605
48, 167, 0, 0.81263605537200112
31, 86, 0, 0.81161013960584483
130, 161, 2, 0.81144380566087104
21, 78, -3, 0.81088485407938304
46, 170, 0, 0.81034463321783801
46, 58, 0, 0.81034463321783801
21, 229, 2, 0.80952380952380953
1, 229, 2, 0.80952380952380953
13, 130, 0, 0.80830501357587903
95, 167, 0, 0.80778069580155998
1, 229, 1, 0.80740619387317181
78, 245, -1, 0.80677931130071567
27, 29, 2, 0.80553066290467745
13, 42, 0, 0.80178372573727319
40, 78, -2, 0.80064076902543568
64, 71, 0, 0.79999999999999993
1, 21, 0, 0.79772403521746571
1, 40, 0, 0.7977240352174656
43, 48, 0, 0.79669127090239633
33, 180, -3, 0.79600294575784836
38, 173, 0, 0.79547163344598593
53, 113, 0, 0.79381950345305041
86, 127, 1, 0.79325614977063763
53, 75, -3, 0.79056941504209499
15, 64, 0, 0.79056941504209488
64, 180, 0, 0.79056941504209477
54, 113, 0, 0.79050327261062781
16, 113, 0, 0.79050327261062781
48, 113, 0, 0.79026361594028272
46, 70, 1, 0.78966919460772922
33, 127, -3, 0.78920518725247035
52, 86, 3, 0.78909125342171282
27, 70, 0, 0.7889818763544606
1, 45, -1, 0.78881063774661564
1, 40, -1, 0.78881063774661564
64, 71, 1, 0.78881063774661531
40, 75, 1, 0.78881063774661531
40, 71, -1, 0.78881063774661531
19, 40, -1, 0.78881063774661531
33, 180, -2, 0.78835612279228606
21, 78, -2, 0.7867957924694432
64, 78, -1, 0.78664386325944746
29, 161, -1, 0.78616335343827748
15, 52, 0, 0.78535872132923001
32, 107, 3, 0.78446454055273618
27, 38, 0, 0.78337126573951477
64, 180, 1, 0.78334945180064031
52, 180, 1, 0.78334945180064031
40, 180, -1, 0.78334945180064031
15, 64, 1, 0.78334945180064031
15, 52, 1, 0.78334945180064031
70, 130, 0, 0.78171248039718677
42, 46, -1, 0.78141959731014943
52, 180, 2, 0.78107876274639887
86, 127, 2, 0.78001349515990992
53, 155, 1, 0.77984359224705713
52, 75, 3, 0.77849894416152299
13, 163, 0, 0.77798296100263598
13, 112, 0, 0.77798296100263598
1, 45, -2, 0.77777777777777779
50, 245, 0, 0.77742884201424134
33, 78, -3, 0.77609690457474789
15, 154, 3, 0.77588017744445803
64, 78, 0, 0.77532984183272824
64, 180, 2, 0.7745966692414834
64, 75, 2, 0.7745966692414834
64, 71, 2, 0.7745966692414834
40, 180, -2, 0.7745966692414834
40, 71, -2, 0.7745966692414834
15, 64, 2, 0.7745966692414834
15, 40, 2, 0.7745966692414834
45, 52, -2, 0.7738041370206814
154, 245, -3, 0.7734431367038469
43, 130, 0, 0.77234819811431843
43, 113, 0, 0.77234819811431843
50, 245, 1, 0.77151674981045948
13, 106, 0, 0.77151674981045948
31, 71, -1, 0.77151674981045937
45, 52, -1, 0.77083333333333348
45, 52, 0, 0.76892189194508498
13, 53, -2, 0.76883161659638688
41, 54, 0, 0.76865598619781728
16, 41, 0, 0.76865598619781728
45, 78, -1, 0.76834981992783247
13, 54, 0, 0.76677862874527603
13, 16, 0, 0.76677862874527603
70, 161, 1, 0.76510540647118075
70, 170, 0, 0.76478244557640729
58, 70, 0, 0.76478244557640729
50, 78, 2, 0.76447078715643835
31, 45, -2, 0.76447078715643835
40, 64, -1, 0.76388888888888884
21, 245, -3, 0.76376261582597327
15, 40, 3, 0.76376261582597327
64, 75, 3, 0.76376261582597316
19, 64, -3, 0.76376261582597316
1, 45, -3, 0.76376261582597316
78, 154, 2, 0.76326356842113663
71, 141, -3, 0.76271276980969005
32, 78, 3, 0.75961538461538436
27, 42, 0, 0.75907211527658969
46, 130, 0, 0.7577548402953459
1, 75, 1, 0.75714285714285723
71, 86, 1, 0.75642321469810736
71, 86, 0, 0.75623534160464345
27, 169, 0, 0.75592894601845451
17, 64, 3, 0.7559289460184544
1, 50, -3, 0.75592894601845428
154, 180, -2, 0.75570865490317829
170, 187, 0, 0.75512361075992285
58, 187, 0, 0.75512361075992285
27, 48, 0, 0.75459062284542944
22, 86, 0, 0.75447383601472184
41, 187, 0, 0.75408159588630586
50, 78, 1, 0.75308009509588658
21, 229, 1, 0.75308009509588658
53, 70, 1, 0.75299328853601866
41, 125, 0, 0.75269860099942287
41, 113, 0, 0.75269860099942276
64, 154, 2, 0.75261780900638164
163, 169, 0, 0.75207104699523353
112, 169, 0, 0.75207104699523353
95, 168, 0, 0.75089260335332653
86, 168, 0, 0.7508926033533263
75, 154, 0, 0.75
53, 187, 0, 0.74977474094701413
46, 163, 1, 0.74920082412417155
46, 112, 1, 0.74920082412417155
113, 173, 0, 0.74870488592714579
130, 173, 0, 0.74870488592714568
52, 141, -3, 0.74795759200676559
66, 121, 0, 0.74735098976072389
48, 95, 0, 0.74732226384454503
64, 229, 3, 0.74701788083399623
33, 229, 0, 0.7470178808339959
33, 229, 1, 0.74687902824238062
21, 33, 2, 0.74672865663234367
1, 33, 2, 0.74672865663234367
86, 168, 1, 0.74586773714827026
17, 35, -2, 0.7453559924999299
41, 163, 0, 0.74256964407155379
41, 112, 0, 0.74256964407155379
125, 170, 0, 0.74249198193694455
113, 170, 0, 0.74249198193694455
58, 125, 0, 0.74249198193694455
58, 113, 0, 0.74249198193694455
15, 180, 1, 0.74242424242424265
41, 170, 0, 0.74177646094868288
41, 58, 0, 0.74177646094868288
38, 46, 0, 0.74162679425837319
17, 52, 3, 0.74161984870956643
52, 71, 3, 0.74161984870956621
43, 46, -1, 0.7413356072232965
32, 43, 0, 0.74082378186475439
42, 130, 0, 0.74001286990095494
42, 113, 0, 0.74001286990095494
163, 173, 0, 0.7399400733959437
112, 173, 0, 0.7399400733959437
43, 163, 0, 0.73994007339594348
43, 112, 0, 0.73994007339594348
13, 46, 0, 0.73962790765781938
54, 187, 0, 0.73923461627306741
16, 187, 0, 0.73923461627306741
27, 163, 0, 0.73906595605193304
27, 112, 0, 0.73906595605193304
1, 33, 1, 0.73862221098662528
19, 46, 3, 0.73823184958132471
155, 170, -1, 0.73752342034654528
58, 155, 1, 0.73752342034654528
46, 53, 0, 0.73740995281476962
53, 163, 0, 0.73689272230586922
53, 112, 0, 0.73689272230586922
54, 167, 0, 0.73433097613221288
16, 167, 0, 0.73433097613221288
52, 71, 2, 0.73374065591328386
113, 167, 0, 0.73268234933167498
40, 64, -3, 0.73214285714285721
1, 245, -3, 0.7321428571428571
33, 64, -3, 0.73203020880356096
1, 33, 0, 0.73198842210294823
38, 48, 0, 0.73161002413044007
32, 106, -2, 0.73119571320598387
54, 155, 0, 0.73106183344783193
16, 155, 0, 0.73106183344783193
42, 169, 0, 0.73029674334022143
48, 163, 0, 0.72994984325656298
48, 112, 0, 0.72994984325656298
43, 70, 0, 0.72932495748947279
70, 173, 0, 0.72932495748947268
52, 71, 1, 0.7289455447033456
27, 161, 1, 0.72881355932203373
32, 46, -1, 0.72761960608096277
32, 106, -1, 0.72761960608096266
130, 163, 0, 0.72629238765112192
125, 163, 0, 0.72629238765112192
113, 163, 0, 0.72629238765112192
112, 130, 0, 0.72629238765112192
112, 125, 0, 0.72629238765112192
112, 113, 0, 0.72629238765112192
52, 71, 0, 0.72595268390582668
35, 173, 2, 0.72586618631129773
46, 53, -1, 0.72586548277772922
13, 106, -1, 0.72456441493274015
