'neuron', 'neuron', 'delay', 'correlation coefficient'
66, 124, 0, 1.0
21, 29, -2, 1.0
20, 21, 1, 1.0
1, 29, -1, 1.0
1, 21, 1, 1.0
171, 223, 0, 0.95202856128526414
4, 100, 0, 0.94907075295662069
4, 100, 1, 0.93732141156138582
6, 117, 0, 0.93492887947973358
10, 138, 0, 0.92376955439837671
40, 98, 0, 0.91942372303449071
53, 101, 0, 0.91325930227481911
98, 187, 0, 0.90449193472479228
98, 171, 0, 0.90226631713826788
20, 29, 0, 0.89188258501584472
1, 21, 0, 0.89188258501584472
1, 20, 0, 0.89188258501584472
40, 187, 0, 0.88988353683504018
10, 117, 0, 0.8888976681684726
100, 107, 1, 0.88741196746494222
21, 29, -1, 0.88273482950474957
20, 29, -1, 0.88273482950474957
1, 20, -1, 0.88273482950474957
20, 21, 2, 0.87831006565367986
1, 21, 2, 0.87831006565367986
17, 124, -2, 0.8762302154233782
17, 66, -2, 0.8762302154233782
98, 127, 0, 0.87597240259679032
18, 124, 0, 0.87579576196887721
18, 66, 0, 0.87579576196887721
57, 181, 0, 0.87541286682360298
171, 187, 0, 0.87254701303873894
137, 192, 2, 0.87093638328355194
1, 29, -2, 0.8703882797784892
40, 171, 0, 0.86616351484564447
4, 46, 2, 0.86604111812932494
21, 29, -3, 0.8660254037844386
4, 100, -1, 0.86178638957110476
40, 192, 1, 0.85758916951735653
40, 137, -1, 0.85722788693892382
4, 46, 1, 0.85541227158616062
46, 100, -2, 0.85120555578755053
127, 187, 0, 0.85061005649229804
6, 57, 0, 0.85039040552437406
31, 98, 0, 0.84919182789484038
57, 117, 0, 0.8486684247915055
98, 223, 0, 0.84815578316514839
17, 192, 1, 0.84656167328001952
17, 137, -1, 0.84573691888233826
117, 171, 0, 0.84515425472851657
10, 57, 0, 0.84490490990682554
27, 171, 0, 0.84140632382334257
46, 100, -1, 0.83916498833836839
101, 124, 0, 0.83815726375435917
66, 101, 0, 0.83815726375435917
6, 10, 0, 0.83280569266420934
124, 192, 2, 0.83205029433784361
66, 192, 2, 0.83205029433784361
124, 192, 3, 0.82915619758884973
66, 192, 3, 0.82915619758884973
40, 187, 1, 0.82648942665377556
27, 98, 0, 0.82615840133760698
98, 187, 1, 0.82525793341258646
117, 138, 0, 0.82478609884232257
