'neuron', 'neuron', 'delay', 'correlation coefficient'
1, 63, 3, -1.0
1, 70, 3, -1.0
1, 116, 3, -1.0
1, 141, 2, -1.0
1, 158, 3, -1.0
1, 182, 3, -1.0
1, 224, 3, -1.0
1, 227, 3, -1.0
1, 241, 3, -1.0
1, 255, 3, -1.0
1, 257, 2, -1.0
1, 259, 3, -1.0
1, 280, 2, -1.0
1, 286, 2, -1.0
1, 290, 3, -1.0
5, 206, -2, -1.0
12, 24, -1, -1.0
12, 35, 3, -1.0
12, 56, -1, -1.0
12, 91, 3, -1.0
12, 110, -2, -1.0
12, 222, -1, -1.0
12, 223, -2, -1.0
12, 287, -2, -1.0
12, 294, 3, -1.0
12, 324, 3, -1.0
20, 65, -3, -1.0
20, 81, -3, -1.0
20, 188, -2, -1.0
24, 206, 2, -1.0
24, 249, 1, -1.0
25, 51, -2, -1.0
25, 135, -3, -1.0
25, 237, -2, -1.0
27, 76, -2, -1.0
27, 169, 1, -1.0
28, 206, 1, -1.0
28, 276, 0, -1.0
35, 206, -3, -1.0
46, 63, 2, -1.0
46, 119, 3, -1.0
46, 157, 3, -1.0
46, 158, 2, -1.0
46, 205, 3, -1.0
46, 224, 2, -1.0
46, 227, 2, -1.0
46, 255, 2, -1.0
46, 290, 2, -1.0
49, 214, -3, -1.0
49, 249, -1, -1.0
49, 276, -1, -1.0
51, 102, 3, -1.0
51, 291, 2, -1.0
56, 206, 2, -1.0
56, 249, 1, -1.0
59, 65, -3, -1.0
59, 81, -3, -1.0
59, 188, -2, -1.0
63, 85, -3, -1.0
63, 155, -2, -1.0
63, 162, -2, -1.0
70, 85, -3, -1.0
71, 206, -2, -1.0
78, 249, -2, -1.0
78, 276, -2, -1.0
82, 115, 3, -1.0
83, 206, 1, -1.0
83, 214, -2, -1.0
83, 249, 0, -1.0
85, 116, 3, -1.0
85, 158, 3, -1.0
85, 182, 3, -1.0
85, 224, 3, -1.0
85, 227, 3, -1.0
85, 241, 3, -1.0
85, 255, 3, -1.0
85, 259, 3, -1.0
85, 290, 3, -1.0
86, 188, -3, -1.0
89, 97, -3, -1.0
91, 206, -3, -1.0
93, 214, -3, -1.0
95, 214, -3, -1.0
96, 118, 3, -1.0
97, 170, 2, -1.0
97, 239, 2, -1.0
97, 269, 2, -1.0
98, 128, -2, -1.0
98, 198, -3, -1.0
102, 207, -3, -1.0
102, 237, -3, -1.0
105, 242, -3, -1.0
110, 135, 3, -1.0
110, 206, 3, -1.0
110, 249, 2, -1.0
111, 188, -3, -1.0
112, 188, -3, -1.0
115, 148, -3, -1.0
117, 249, -2, -1.0
117, 276, -2, -1.0
119, 155, -3, -1.0
119, 162, -3, -1.0
121, 214, -3, -1.0
121, 249, -1, -1.0
121, 276, -1, -1.0
127, 135, -2, -1.0
128, 186, 3, -1.0
135, 153, -3, -1.0
135, 178, 3, -1.0
135, 183, 2, -1.0
135, 223, -3, -1.0
135, 232, -3, -1.0
135, 250, 3, -1.0
135, 258, -3, -1.0
135, 287, -3, -1.0
135, 291, 3, -1.0
135, 340, 1, -1.0
136, 206, 1, -1.0
136, 214, -2, -1.0
136, 249, 0, -1.0
141, 242, -3, -1.0
142, 206, -2, -1.0
152, 176, -3, -1.0
153, 206, 3, -1.0
153, 276, 2, -1.0
155, 157, 3, -1.0
155, 158, 2, -1.0
155, 205, 3, -1.0
155, 224, 2, -1.0
155, 227, 2, -1.0
155, 255, 2, -1.0
155, 290, 2, -1.0
156, 214, -3, -1.0
156, 249, -1, -1.0
156, 276, -1, -1.0
157, 162, -3, -1.0
158, 162, -2, -1.0
158, 222, 3, -1.0
162, 205, 3, -1.0
162, 224, 2, -1.0
162, 227, 2, -1.0
162, 255, 2, -1.0
162, 290, 2, -1.0
169, 188, 3, -1.0
173, 242, -3, -1.0
188, 191, 3, -1.0
188, 203, 3, -1.0
188, 247, 3, -1.0
188, 252, 3, -1.0
188, 273, 3, -1.0
196, 214, -3, -1.0
197, 206, 1, -1.0
197, 276, 0, -1.0
198, 214, 3, -1.0
199, 214, -3, -1.0
202, 206, -2, -1.0
203, 242, -2, -1.0
206, 219, -1, -1.0
206, 222, -2, -1.0
