'neuron', 'neuron', 'delay', 'correlation coefficient'
1, 74, 1, -1.0
1, 129, 1, -1.0
1, 146, -2, -1.0
1, 158, 2, -1.0
1, 224, 1, -1.0
1, 227, 1, -1.0
4, 15, -3, -1.0
4, 215, -3, -1.0
4, 302, -3, -1.0
9, 146, 2, -1.0
9, 308, 3, -1.0
15, 53, 2, -1.0
25, 74, 1, -1.0
25, 129, 1, -1.0
25, 146, -2, -1.0
25, 158, 2, -1.0
25, 224, 1, -1.0
25, 227, 1, -1.0
27, 53, 3, -1.0
41, 106, 3, -1.0
41, 108, -1, -1.0
41, 124, -3, -1.0
42, 68, 2, -1.0
42, 167, 1, -1.0
42, 249, 2, -1.0
43, 58, -2, -1.0
43, 182, -2, -1.0
50, 344, 3, -1.0
53, 75, -3, -1.0
53, 140, -3, -1.0
53, 197, 3, -1.0
53, 215, -2, -1.0
58, 88, -2, -1.0
58, 149, -2, -1.0
58, 231, -2, -1.0
59, 124, -2, -1.0
61, 88, -3, -1.0
61, 149, -3, -1.0
61, 231, -3, -1.0
67, 144, -3, -1.0
68, 181, 3, -1.0
68, 240, -2, -1.0
68, 276, -3, -1.0
71, 344, -3, -1.0
74, 88, -3, -1.0
74, 97, -1, -1.0
74, 149, -3, -1.0
74, 189, -2, -1.0
74, 196, -1, -1.0
74, 226, -1, -1.0
74, 231, -3, -1.0
74, 248, -2, -1.0
74, 303, -2, -1.0
75, 158, 1, -1.0
78, 88, -2, -1.0
78, 149, -2, -1.0
78, 189, -1, -1.0
78, 231, -2, -1.0
78, 248, -1, -1.0
78, 303, -1, -1.0
88, 128, 3, -1.0
88, 129, 3, -1.0
88, 146, 0, -1.0
88, 182, 2, -1.0
88, 186, 3, -1.0
88, 207, 3, -1.0
88, 224, 3, -1.0
88, 227, 3, -1.0
88, 241, 3, -1.0
97, 129, 1, -1.0
97, 158, 2, -1.0
97, 224, 1, -1.0
97, 227, 1, -1.0
110, 242, -3, -1.0
112, 344, -3, -1.0
124, 167, 3, -1.0
124, 304, -1, -1.0
124, 332, -1, -1.0
128, 149, -3, -1.0
128, 189, -2, -1.0
128, 231, -3, -1.0
128, 248, -2, -1.0
128, 303, -2, -1.0
129, 149, -3, -1.0
129, 189, -2, -1.0
129, 196, -1, -1.0
129, 226, -1, -1.0
129, 231, -3, -1.0
129, 248, -2, -1.0
129, 303, -2, -1.0
138, 169, -3, -1.0
146, 149, 0, -1.0
146, 189, 1, -1.0
146, 231, 0, -1.0
146, 248, 1, -1.0
146, 303, 1, -1.0
149, 182, 2, -1.0
149, 186, 3, -1.0
149, 207, 3, -1.0
149, 224, 3, -1.0
149, 227, 3, -1.0
149, 241, 3, -1.0
153, 225, 2, -1.0
158, 189, -3, -1.0
158, 196, -2, -1.0
158, 226, -2, -1.0
158, 248, -3, -1.0
158, 303, -3, -1.0
179, 189, -3, -1.0
179, 248, -3, -1.0
179, 303, -3, -1.0
182, 231, -2, -1.0
186, 189, -2, -1.0
186, 231, -3, -1.0
186, 248, -2, -1.0
186, 303, -2, -1.0
189, 224, 2, -1.0
189, 227, 2, -1.0
196, 224, 1, -1.0
196, 227, 1, -1.0
207, 231, -3, -1.0
224, 226, -1, -1.0
224, 231, -3, -1.0
224, 248, -2, -1.0
224, 303, -2, -1.0
226, 227, 1, -1.0
227, 231, -3, -1.0
227, 248, -2, -1.0
227, 303, -2, -1.0
231, 241, 3, -1.0
238, 344, -3, -1.0
240, 249, 2, -1.0
243, 344, 1, -1.0
249, 276, -3, -1.0
289, 344, -3, -1.0
317, 344, -3, -1.0
189, 241, 2, -0.96979007731017719
241, 248, -2, -0.96979007731017719
241, 303, -2, -0.96979007731017719
206, 242, 2, -0.9601312413078017
