'neuron', 'neuron', 'delay', 'correlation coefficient'
50, 122, -3, -1.0
148, 179, -3, -0.94022370665533683
46, 179, -3, -0.92222466832677574
53, 163, -3, -0.9182622582426504
122, 148, 2, -0.90356246091399062
44, 148, 0, -0.90035293218346524
53, 179, 0, -0.89188258501584461
139, 214, -2, -0.88929729179988759
108, 214, 1, -0.88741196746494244
64, 163, 3, -0.88345220859877205
50, 179, -3, -0.87499999999999978
53, 182, 3, -0.87287156094396934
122, 139, 3, -0.87287156094396934
53, 196, -3, -0.87287156094396923
66, 214, 2, -0.86692144686301076
37, 60, 3, -0.86602540378443871
64, 112, 3, -0.86602540378443837
13, 73, -1, -0.86164043685532909
37, 78, -1, -0.86164043685532909
37, 112, 0, -0.84852813742385702
37, 112, -1, -0.84427663138513454
179, 238, 3, -0.84270670118478863
44, 53, -3, -0.84270670118478852
78, 179, -3, -0.84051051488723694
126, 130, 1, -0.83810835003691508
50, 214, -1, -0.8348245364347523
126, 155, 0, -0.82911897270296453
13, 152, 3, -0.82783735438471562
78, 179, -2, -0.82714429464736328
44, 50, 1, -0.82621417933237506
10, 42, -3, -0.82572282384477036
182, 238, 0, -0.82559298300367467
50, 214, -2, -0.82502864732539016
6, 13, -2, -0.82199493652678646
12, 13, -2, -0.82199493652678646
13, 80, 2, -0.82199493652678646
46, 53, 3, -0.82171966891739567
8, 73, -1, -0.81934190668057771
48, 73, -1, -0.8193419066805776
53, 238, -3, -0.81831708838497152
112, 179, -3, -0.81831708838497152
42, 182, -1, -0.8139765785146218
18, 60, 2, -0.81325006079044426
14, 182, 3, -0.81114745823738799
10, 214, 2, -0.80952380952380953
13, 39, 0, -0.80875524442775215
13, 57, 1, -0.80860754006263991
13, 99, 1, -0.80860754006263991
13, 114, 1, -0.80860754006263991
155, 182, 0, -0.80860754006263991
42, 73, -1, -0.80812203564176843
46, 122, -3, -0.80694658478592884
16, 126, 0, -0.80606835497580565
126, 170, 0, -0.80606835497580565
155, 179, -3, -0.80347947596231895
78, 122, -2, -0.80064076902543568
122, 126, -2, -0.80064076902543568
44, 78, 0, -0.8004987358916188
13, 85, 0, -0.80039919055515585
13, 107, 0, -0.80039919055515585
13, 232, 0, -0.80039919055515585
126, 238, -2, -0.80000000000000004
10, 44, 2, -0.79792499857503529
152, 214, 0, -0.79772403521746571
140, 148, 2, -0.79733160398431435
53, 238, -2, -0.79681907288959575
