'neuron', 'neuron', 'delay', 'correlation coefficient'
28, 95, 1, 1.0
28, 90, -3, 1.0
26, 242, 0, 1.0
26, 166, -2, 1.0
26, 155, -3, 1.0
26, 128, 1, 1.0
26, 46, -2, 1.0
24, 164, -3, 1.0
24, 59, -2, 1.0
17, 394, 0, 1.0
17, 273, 2, 1.0
17, 265, 3, 1.0
17, 264, 2, 1.0
17, 249, -2, 1.0
17, 237, 2, 1.0
17, 220, -1, 1.0
17, 194, 2, 1.0
17, 188, -3, 1.0
17, 135, 0, 1.0
17, 133, -2, 1.0
17, 128, -3, 1.0
17, 90, 1, 1.0
17, 81, 0, 1.0
10, 169, -1, 1.0
5, 119, -1, 1.0
1, 242, 2, 1.0
1, 166, 0, 1.0
1, 155, -1, 1.0
1, 128, 3, 1.0
1, 46, 0, 1.0
1, 26, 2, 1.0
169, 250, 3, 0.99999999999999989
55, 243, 0, 0.96747092979582594
29, 55, -1, 0.96675507995323418
55, 257, 2, 0.96591112075268981
55, 216, 2, 0.96591112075268981
43, 55, -3, 0.96490128135401532
55, 76, 2, 0.96102040010817857
55, 164, 2, 0.96083878423202074
151, 264, 3, 0.960700372373953
151, 194, 3, 0.960700372373953
151, 273, 3, 0.96070037237395267
151, 237, 3, 0.96070037237395267
55, 59, 3, 0.96001567385323816
76, 205, 0, 0.95597805697050919
265, 317, -2, 0.95413004651266653
223, 243, 2, 0.95413004651266653
197, 376, 2, 0.95413004651266653
121, 197, -2, 0.95413004651266653
55, 223, -2, 0.95413004651266653
151, 317, 2, 0.95406300655273335
54, 378, 3, 0.95346258924559268
29, 223, -3, 0.95346258924559224
152, 323, 2, 0.9520080894521824
151, 265, 3, 0.95174677189272361
197, 230, 2, 0.94290807094440587
127, 158, 0, 0.94211670859689678
240, 317, -3, 0.94146887169127225
105, 317, -3, 0.94146887169127225
28, 317, -3, 0.94146887169127225
63, 290, -3, 0.9414688716912718
63, 193, -3, 0.9414688716912718
63, 171, -3, 0.9414688716912718
317, 323, -2, 0.9411837077072378
69, 151, -1, 0.93955235122352565
90, 151, -2, 0.93808315196468584
76, 243, -2, 0.93808315196468584
76, 119, 2, 0.93808315196468584
161, 207, -3, 0.93793661081687851
160, 161, 3, 0.93793661081687851
39, 161, 3, 0.93793661081687851
158, 378, 3, 0.93764950960943527
218, 295, 2, 0.93660976487670899
19, 76, -3, 0.93632917756904421
5, 76, -3, 0.93632917756904421
223, 263, 1, 0.93597097533345919
203, 223, -1, 0.93597097533345919
142, 223, -1, 0.93597097533345919
240, 317, -2, 0.93549455371157009
105, 317, -2, 0.93549455371157009
28, 317, -2, 0.93549455371157009
10, 380, -2, 0.93549455371157009
327, 378, 3, 0.93494699000845727
55, 223, -3, 0.93494699000845727
223, 243, 3, 0.93494699000845716
273, 317, -1, 0.93441657110638232
264, 317, -1, 0.93441657110638232
237, 317, -1, 0.93441657110638232
194, 317, -1, 0.93441657110638232
13, 121, 0, 0.93250480824031379
21, 73, 0, 0.93126614733283508
55, 205, 2, 0.93099952227891702
177, 230, 2, 0.93094933625126275
63, 263, -2, 0.93094933625126275
63, 203, -2, 0.93094933625126275
63, 142, -2, 0.93094933625126275
13, 177, -2, 0.93094933625126275
4, 59, 0, 0.93077206321599815
334, 378, -3, 0.92998110995055394
4, 164, -1, 0.92971054749726256
5, 236, -1, 0.92951600308978
139, 184, -1, 0.9293987579516404
63, 183, 2, 0.92847669088525941
4, 24, 2, 0.92847669088525941
5, 298, 2, 0.92783056924063001
18, 63, -3, 0.92702481088695787
16, 133, 0, 0.92582009977255153
119, 298, 3, 0.9258200997725512
225, 298, -3, 0.92582009977255109
127, 225, 0, 0.92468024584013897
90, 317, 0, 0.92468024584013897
22, 122, -3, 0.92447345164190509
16, 220, 1, 0.92382264307715933
317, 394, -1, 0.92313266275410177
135, 317, 1, 0.92313266275410177
81, 317, 1, 0.92313266275410177
69, 317, 1, 0.92313266275410177
17, 317, 1, 0.92313266275410177
187, 218, 3, 0.92222466832677552
38, 225, 3, 0.92195444572928875
198, 222, -2, 0.92154556651083663
16, 394, 2, 0.92144267525092682
16, 135, 2, 0.92144267525092682
16, 81, 2, 0.92144267525092682
16, 17, 2, 0.92144267525092682
220, 317, 2, 0.92131368037047801
205, 243, -2, 0.92131368037047801
119, 205, -2, 0.92131368037047801
69, 127, -2, 0.92131368037047801
298, 375, 2, 0.9199044821572
188, 295, 2, 0.91946214061228415
128, 295, 2, 0.91946214061228415
249, 317, 3, 0.91914503001805803
225, 317, 3, 0.91914503001805803
133, 317, 3, 0.91914503001805803
90, 323, -3, 0.91914503001805803
90, 127, -3, 0.91914503001805803
16, 90, 3, 0.91914503001805803
3, 155, -3, 0.91914503001805781
19, 205, -3, 0.9191450300180577
5, 205, -3, 0.9191450300180577
120, 188, -3, 0.91855865354369193
120, 128, -3, 0.91855865354369193
242, 295, 3, 0.91855865354369171
26, 295, 3, 0.91855865354369171
120, 232, -3, 0.91752085109556047
355, 378, -2, 0.91655875972028655
54, 349, -2, 0.91655875972028655
76, 164, 0, 0.91612538131290422
161, 168, -2, 0.91524923349888143
59, 76, -1, 0.91462476543031646
323, 394, 2, 0.9128709291752769
151, 273, 2, 0.9128709291752769
151, 264, 2, 0.9128709291752769
151, 237, 2, 0.9128709291752769
151, 194, 2, 0.9128709291752769
135, 323, -2, 0.9128709291752769
81, 323, -2, 0.9128709291752769
17, 323, -2, 0.9128709291752769
3, 166, -2, 0.9128709291752769
3, 162, 2, 0.9128709291752769
3, 46, -2, 0.9128709291752769
1, 3, 2, 0.9128709291752769
4, 334, -2, 0.91098027282222993
24, 76, -3, 0.91079385952335801
76, 177, 3, 0.91036647746260446
40, 76, -3, 0.91036647746260446
127, 151, 1, 0.90992363387828035
16, 127, -1, 0.90992363387828012
284, 394, 3, 0.9097176522946836
135, 284, -3, 0.9097176522946836
81, 284, -3, 0.9097176522946836
17, 284, -3, 0.9097176522946836
188, 323, 1, 0.90913729009698963
69, 222, -2, 0.90806246074685504
62, 151, 3, 0.90706184686042823
90, 222, -3, 0.90610304451134427
120, 323, -2, 0.9058216273156765
