'neuron', 'neuron', 'delay', 'correlation coefficient'
15, 157, -3, -1.0
20, 157, 0, -1.0
61, 157, -2, -1.0
157, 229, 3, -1.0
66, 157, -1, -0.92872692042514426
21, 124, -2, -0.92783056924063001
15, 179, -3, -0.92447345164190453
60, 157, -3, -0.92447345164190453
179, 229, 3, -0.92447345164190453
36, 179, 0, -0.92367954695459831
31, 157, -3, -0.91855865354369193
86, 157, -3, -0.91855865354369193
31, 179, -3, -0.91657857222922667
86, 179, -3, -0.91657857222922667
31, 179, -1, -0.91242112824667532
86, 179, -1, -0.91242112824667532
61, 179, -2, -0.9055509357224758
112, 179, -2, -0.90265060772286887
112, 179, -1, -0.89880952380952384
21, 154, 3, -0.89871703427291694
31, 179, -2, -0.89372374835000312
86, 179, -2, -0.89372374835000312
36, 179, -1, -0.89309520635766904
154, 179, 2, -0.8917023819522748
21, 36, 2, -0.88929729179988759
36, 179, -2, -0.88664783257584689
101, 157, -1, -0.88273482950474957
4, 205, -1, -0.88195289505217278
4, 61, 2, -0.88191710368819687
20, 21, -2, -0.88191710368819687
154, 157, -1, -0.8793467625817325
15, 157, -2, -0.87831006565367986
157, 229, 2, -0.87831006565367986
21, 61, 3, -0.87499999999999989
154, 157, -2, -0.87369775285722429
61, 157, -3, -0.87287156094396934
4, 15, 3, -0.87287156094396923
4, 229, 3, -0.87287156094396923
4, 33, 3, -0.86661999733459849
157, 215, 3, -0.86602540378443849
81, 127, -2, -0.86373129272462157
31, 179, 0, -0.86038348441827972
86, 179, 0, -0.86038348441827972
4, 37, -1, -0.85833333333333328
61, 179, -1, -0.85758916951735664
36, 179, 1, -0.85714345453134355
21, 205, 3, -0.85565346790792418
157, 205, 1, -0.85356395693083753
21, 205, 1, -0.85356395693083742
112, 157, -2, -0.85097998182386325
78, 154, 3, -0.85072738513093038
154, 157, -3, -0.8498365855987976
33, 157, -3, -0.84983658559879749
157, 205, 0, -0.84964016619811911
179, 215, -1, -0.8495690637658716
15, 179, 2, -0.84885739805666349
179, 229, -2, -0.84885739805666349
61, 179, 3, -0.8484107184601144
77, 179, 3, -0.8484107184601144
15, 179, -2, -0.84772352250228056
179, 229, 2, -0.84772352250228056
179, 205, -2, -0.8444155924250103
61, 179, 0, -0.84346151580982576
61, 78, -3, -0.84270670118478874
37, 157, 1, -0.8416666666666669
21, 124, -3, -0.83888841107370538
179, 215, 3, -0.83874213682932519
37, 157, -1, -0.83670271218123149
154, 179, 1, -0.83643653652219152
179, 215, 0, -0.83222721339030836
28, 30, 2, -0.83205029433784361
30, 215, -2, -0.83205029433784361
100, 124, 2, -0.83205029433784361
179, 229, 0, -0.83149717967568137
15, 179, 0, -0.83149717967568126
15, 30, 3, -0.82915619758884973
30, 31, -3, -0.82915619758884973
30, 86, -3, -0.82915619758884973
30, 229, -3, -0.82915619758884962
112, 179, 0, -0.82895049868143045
33, 179, -3, -0.8288190188519643
66, 179, 1, -0.82880813372039008
