'neuron', 'neuron', 'delay', 'correlation coefficient'
1, 111, 2, -1.0
4, 135, 3, -1.0
4, 242, 3, -1.0
17, 93, -3, -1.0
17, 214, 3, -1.0
24, 190, 1, -1.0
26, 184, 2, -1.0
30, 214, 2, -1.0
31, 186, 3, -1.0
31, 214, 1, -1.0
31, 249, 3, -1.0
34, 93, -1, -1.0
39, 170, -3, -1.0
39, 207, -3, -1.0
39, 255, -3, -1.0
50, 186, 3, -1.0
50, 249, 3, -1.0
52, 186, 3, -1.0
52, 249, 3, -1.0
56, 128, -3, -1.0
57, 214, 3, -1.0
79, 214, 2, -1.0
93, 96, 1, -1.0
93, 97, 1, -1.0
93, 133, 1, -1.0
93, 163, 1, -1.0
93, 198, 1, -1.0
105, 214, 2, -1.0
111, 206, -3, -1.0
174, 186, 3, -1.0
174, 214, 1, -1.0
174, 249, 3, -1.0
175, 206, 2, -1.0
188, 214, 3, -1.0
206, 235, -3, -1.0
214, 315, 3, -1.0
223, 249, -2, -1.0
1, 146, 3, -0.93632917756904421
50, 214, 1, -0.93178165589561057
52, 214, 1, -0.93178165589561057
106, 207, -1, -0.9293987579516404
199, 225, -1, -0.92872692042514404
1, 106, 2, -0.92783056924063001
170, 199, 2, -0.92717264994553072
199, 207, -2, -0.92717264994553072
106, 206, -3, -0.92702481088695787
1, 199, 3, -0.92582009977255142
146, 170, -2, -0.92144267525092682
146, 207, -2, -0.92144267525092682
135, 349, -3, -0.91855865354369193
242, 349, -3, -0.91855865354369193
210, 249, -1, -0.91242112824667509
255, 351, 2, -0.90784129900320365
3, 146, -3, -0.90350790290525129
76, 182, -3, -0.90112711377916543
76, 225, -3, -0.90112711377916543
255, 349, -1, -0.90014879722346874
22, 245, 0, -0.8981462390204985
92, 135, -3, -0.89647804747823601
92, 242, -3, -0.89647804747823601
86, 92, 3, -0.89241330960016207
92, 257, -3, -0.89241330960016207
60, 62, -1, -0.89210941775687891
93, 285, 0, -0.89188258501584472
76, 215, -1, -0.89072453199496804
210, 283, 1, -0.8906173329306335
93, 135, -1, -0.88888888888888873
93, 242, -1, -0.88888888888888873
26, 93, -1, -0.88741196746494244
34, 119, 1, -0.88741196746494244
88, 93, -1, -0.88741196746494244
93, 150, 1, -0.88741196746494244
93, 224, 1, -0.88741196746494244
96, 119, 1, -0.88741196746494244
97, 119, 1, -0.88741196746494244
119, 133, -1, -0.88741196746494244
119, 163, -1, -0.88741196746494244
119, 198, -1, -0.88741196746494244
4, 255, 1, -0.88741196746494222
99, 135, -1, -0.88741196746494222
99, 242, -1, -0.88741196746494222
26, 168, -2, -0.88718232720408718
34, 168, -2, -0.88718232720408718
96, 168, -2, -0.88718232720408718
97, 168, -2, -0.88718232720408718
133, 168, -2, -0.88718232720408718
163, 168, -2, -0.88718232720408718
168, 198, 2, -0.88718232720408718
225, 349, -3, -0.88388347648318433
1, 394, 3, -0.88388347648318422
17, 119, -1, -0.88273482950474957
55, 93, -1, -0.88273482950474957
65, 93, -1, -0.88273482950474957
81, 93, -1, -0.88273482950474957
93, 162, 1, -0.88273482950474957
93, 284, 1, -0.88273482950474957
4, 182, 2, -0.88191710368819687
14, 55, -2, -0.88191710368819687
55, 184, 2, -0.88191710368819687
88, 119, 2, -0.88191710368819687
93, 225, -2, -0.88191710368819687
93, 259, -2, -0.88191710368819687
119, 150, -2, -0.88191710368819687
119, 285, -2, -0.88191710368819687
206, 240, -3, -0.88166203004477373
67, 399, 1, -0.88108784435701082
248, 342, -3, -0.8809763918432062
10, 69, -3, -0.88070484592797915
69, 237, 3, -0.88070484592797915
93, 364, 1, -0.8793467625817325
4, 170, 2, -0.87831006565367986
4, 225, 2, -0.87831006565367986
17, 93, -2, -0.87831006565367986
39, 225, -2, -0.87831006565367986
54, 338, 2, -0.87831006565367986
65, 93, -2, -0.87831006565367986
81, 93, -2, -0.87831006565367986
93, 162, 2, -0.87831006565367986
93, 284, 2, -0.87831006565367986
99, 225, -2, -0.87831006565367986
22, 39, 2, -0.87831006565367975
168, 259, -1, -0.8779444839247712
168, 285, 1, -0.8779444839247712
145, 259, -1, -0.87645982120221477
102, 214, 3, -0.87500000000000011
142, 214, 3, -0.87500000000000011
46, 328, 3, -0.87499999999999989
119, 135, -3, -0.87499999999999989
119, 242, -3, -0.87499999999999989
111, 207, -1, -0.87400737347512636
1, 59, 1, -0.87400737347512625
3, 93, -3, -0.87287156094396967
4, 88, 3, -0.87287156094396934
4, 150, 3, -0.87287156094396934
39, 155, -3, -0.87287156094396934
39, 182, -3, -0.87287156094396934
39, 225, -3, -0.87287156094396934
93, 170, -3, -0.87287156094396934
93, 207, -3, -0.87287156094396934
93, 255, -3, -0.87287156094396934
93, 283, -3, -0.87287156094396934
122, 170, -3, -0.87287156094396934
122, 207, -3, -0.87287156094396934
122, 255, -3, -0.87287156094396934
14, 88, -3, -0.87287156094396923
14, 150, -3, -0.87287156094396923
14, 227, -3, -0.87287156094396923
14, 239, -3, -0.87287156094396923
14, 285, -3, -0.87287156094396923
55, 184, 3, -0.87287156094396923
88, 184, 3, -0.87287156094396923
150, 184, 3, -0.87287156094396923
184, 227, -3, -0.87287156094396923
184, 239, -3, -0.87287156094396923
184, 285, -3, -0.87287156094396923
207, 245, 1, -0.8707577058376148
4, 94, -2, -0.8703882797784892
105, 119, -2, -0.8703882797784892
109, 153, 2, -0.8703882797784892
111, 170, -2, -0.8703882797784892
111, 207, -2, -0.8703882797784892
111, 283, -2, -0.8703882797784892
225, 245, 1, -0.870139561876632
43, 102, -3, -0.86859903621537971
43, 142, -3, -0.86859903621537971
170, 349, -2, -0.8682431421244593
170, 351, 2, -0.8682431421244593
207, 351, 2, -0.8682431421244593
225, 349, -2, -0.8682431421244593
14, 372, 3, -0.86661999733459882
199, 215, 3, -0.86661999733459849
248, 305, -3, -0.86661999733459849
92, 227, -2, -0.86623011372791581
92, 239, -2, -0.86623011372791581
93, 102, 0, -0.86616351484564436
21, 26, -3, -0.86608826629704516
154, 297, 3, -0.86602540378443871
187, 297, 3, -0.86602540378443871
1, 39, 3, -0.8660254037844386
4, 155, 3, -0.8660254037844386
4, 225, 3, -0.8660254037844386
356, 362, 3, -0.8660254037844386
13, 54, -3, -0.86602540378443849
93, 105, 3, -0.86602540378443849
99, 170, -3, -0.86602540378443849
99, 207, -3, -0.86602540378443849
99, 255, -3, -0.86602540378443849
154, 170, -3, -0.86602540378443849
154, 207, -3, -0.86602540378443849
154, 255, -3, -0.86602540378443849
170, 187, 3, -0.86602540378443849
187, 207, -3, -0.86602540378443849
187, 255, -3, -0.86602540378443849
57, 93, -3, -0.86602540378443837
93, 188, 3, -0.86602540378443837
111, 166, 3, -0.86602540378443837
41, 168, 3, -0.86567164179104461
88, 92, 2, -0.86373129272462157
92, 150, -2, -0.86373129272462157
92, 285, -2, -0.86373129272462157
175, 214, 0, -0.86189160737133474
39, 53, -3, -0.86072856263550657
297, 362, 2, -0.85988440944396149
128, 206, -1, -0.85933784884731934
26, 92, 1, -0.85833333333333317
170, 349, -1, -0.85758916951735642
170, 351, 1, -0.85758916951735642
225, 351, 1, -0.85758916951735642
39, 69, 0, -0.85749292571254443
306, 389, 3, -0.85701061772260145
9, 20, 2, -0.8563488385776753
59, 206, -2, -0.8563488385776753
111, 206, -2, -0.8563488385776753
167, 261, 2, -0.8563488385776753
170, 245, 2, -0.8563488385776753
177, 230, 2, -0.8563488385776753
206, 261, 2, -0.8563488385776753
207, 245, 2, -0.8563488385776753
94, 345, -3, -0.8551861104941364
45, 154, -3, -0.85518611049413629
45, 187, -3, -0.85518611049413629
1, 245, 2, -0.85377140959082876
27, 385, 2, -0.85377140959082876
1, 351, 3, -0.85349181358819659
67, 337, -1, -0.85309319228156266
51, 322, -3, -0.85280286542244199
19, 109, -3, -0.85280286542244188
108, 120, 3, -0.85280286542244188
1, 82, 3, -0.85280286542244166
1, 111, 3, -0.85280286542244166
1, 151, 3, -0.85280286542244166
45, 100, 2, -0.85280286542244166
45, 173, 2, -0.85280286542244166
45, 193, 2, -0.85280286542244166
59, 108, -3, -0.85280286542244155
88, 168, -2, -0.85120555578755053
150, 168, -2, -0.85120555578755053
3, 76, -2, -0.85018797556030856
199, 207, -1, -0.84885487724938857
102, 147, 3, -0.84829603581742719
142, 147, 3, -0.84829603581742719
22, 349, -3, -0.84829603581742685
168, 215, 2, -0.84818530183247898
263, 390, 1, -0.84816921993257066
114, 215, -3, -0.84790029557879265
248, 400, -3, -0.84790029557879243
6, 186, 0, -0.84779124789065852
146, 379, -3, -0.84662362717244943
140, 396, 1, -0.84656167328001963
74, 111, 2, -0.84569137219914858
6, 214, -2, -0.84515425472851657
214, 359, -3, -0.84515425472851646
92, 142, -2, -0.84445277849963285
17, 92, -1, -0.84427663138513465
1, 199, 2, -0.84389164591661103
102, 118, -3, -0.84363226326677243
30, 214, 1, -0.84350429365498025
79, 214, 1, -0.84350429365498025
241, 272, 1, -0.84350429365498025
145, 184, -3, -0.84270670118478863
51, 393, 3, -0.84270670118478852
168, 184, -3, -0.84270670118478852
1, 351, 2, -0.84207535832068448
207, 349, -2, -0.84207535832068448
45, 129, 1, -0.84162541153017312
45, 191, -1, -0.84162541153017312
53, 93, 1, -0.84162541153017312
38, 214, 2, -0.84120946428685439
88, 205, 3, -0.84119102419205993
150, 205, 3, -0.84119102419205993
205, 227, -3, -0.84119102419205993
205, 239, -3, -0.84119102419205993
205, 285, -3, -0.84119102419205993
76, 170, -3, -0.84119102419205982
76, 207, -3, -0.84119102419205982
76, 255, -3, -0.84119102419205982
248, 348, 3, -0.84100440025835677
236, 392, 3, -0.84100440025835665
40, 42, -2, -0.84091474073019801
32, 104, 1, -0.84065109998837417
104, 249, -1, -0.84065109998837417
249, 253, -1, -0.84065109998837406
38, 214, 1, -0.84065109998837395
214, 253, 1, -0.84065109998837395
22, 43, 3, -0.84051051488723671
22, 119, 3, -0.84051051488723671
