'neuron', 'neuron', 'delay', 'correlation coefficient'
40, 179, 0, -0.64807868415898706
66, 179, 1, -0.64795159529186286
124, 179, 1, -0.64795159529186286
20, 100, -1, -0.64795159529186253
21, 107, -1, -0.64795159529186253
18, 187, -3, -0.64553224768386486
40, 179, 1, -0.64553015705966021
6, 179, 1, -0.6455301570596601
44, 124, -3, -0.6454972243679028
44, 66, -3, -0.64549722436790269
1, 39, 3, -0.64465837122030401
20, 39, 3, -0.64465837122030401
1, 162, 1, -0.64437998410082098
20, 162, 1, -0.64437998410082098
6, 17, -3, -0.64421676779049986
10, 187, -3, -0.64216129906793573
138, 187, -3, -0.64216129906793573
165, 187, -3, -0.64216129906793562
21, 37, 3, -0.6415029025857748
88, 98, 2, -0.64051261522034852
4, 21, -3, -0.63822220754757264
165, 192, -2, -0.63668201221200649
10, 179, 1, -0.63639610306789285
5, 32, 1, -0.63620901028035171
40, 57, 3, -0.6361104144965557
27, 117, 3, -0.6356845346445098
29, 53, 3, -0.63481105427273843
27, 44, 2, -0.63341201994559404
29, 107, 1, -0.63262662781173717
10, 165, 3, -0.63245553203367588
44, 171, -2, -0.63175264872490089
6, 192, -2, -0.62985816774525505
57, 171, -3, -0.62914948447013519
47, 137, 0, -0.62865472790498689
127, 165, 3, -0.62828086243754322
18, 27, -3, -0.62828086243754311
78, 165, 0, -0.62823080961827715
5, 29, 1, -0.6267831705280088
5, 78, -1, -0.6267831705280088
53, 192, -1, -0.6267831705280088
53, 187, -3, -0.62642359795958169
43, 179, -1, -0.62584565613240972
10, 27, -3, -0.62500000000000011
27, 138, 3, -0.62500000000000011
98, 179, 1, -0.62276701372787391
44, 98, -2, -0.62199796861197409
98, 165, 2, -0.62162358623817282
28, 37, 2, -0.62132807349583941
47, 101, -1, -0.62116958099350639
47, 137, -1, -0.62116958099350639
47, 137, 1, -0.62116958099350639
88, 101, -1, -0.62116958099350639
47, 171, -1, -0.62054271414082385
88, 181, -1, -0.62054271414082374
40, 101, 3, -0.62049659599471263
47, 187, 0, -0.61921780957782002
29, 46, 1, -0.61814852000287934
53, 137, -3, -0.61760290680091068
57, 165, 3, -0.61419226863999432
40, 53, 2, -0.61341613101489556
98, 126, 3, -0.61327882208287399
6, 179, 3, -0.61237243569579469
88, 101, -2, -0.61237243569579458
88, 137, 2, -0.61237243569579458
40, 181, 3, -0.60899845720586265
53, 187, -2, -0.60898351960649788
6, 88, 0, -0.60890287555931821
31, 165, 2, -0.60783067385483092
137, 192, -3, -0.60647843486312247
98, 124, 3, -0.60612308331514675
39, 98, -3, -0.60612308331514664
66, 98, -3, -0.60612308331514664
6, 223, -3, -0.60521830656901932
17, 53, 3, -0.60470789790695212
101, 171, -3, -0.6047078979069519
44, 192, -1, -0.604367223019035
98, 117, 3, -0.60415376971577761
1, 162, -1, -0.60385963985554181
29, 162, -1, -0.60385963985554181
78, 181, 0, -0.60370631106097372
179, 192, 1, -0.60314830579873036
126, 192, -2, -0.60286056448821879
78, 165, -1, -0.60271078157388436
179, 192, 2, -0.60192926542884595
27, 57, 3, -0.6014394832855543
44, 187, -2, -0.60138477932426371
29, 162, 2, -0.59999999999999998
181, 187, -2, -0.599144689515278
47, 117, -1, -0.59904080660344128
88, 117, -1, -0.59904080660344128
43, 126, 2, -0.59762584819690434
165, 223, -3, -0.59761430466719689
88, 171, 0, -0.59761430466719678
47, 171, 0, -0.59761430466719667
57, 223, -3, -0.59720483952514181
78, 117, 0, -0.59658304539205698
40, 126, 2, -0.59568339718127061
21, 162, 1, -0.59481187747946263
44, 117, -3, -0.59408852578600457
127, 181, 3, -0.59366961268247209
101, 187, -2, -0.59346546475901629
21, 37, 2, -0.59339082909692664
27, 81, 2, -0.59254903492199951
101, 187, -3, -0.59231548085963392
1, 37, 3, -0.59215652546379194
20, 37, 3, -0.59215652546379194
20, 162, -2, -0.59186403024937262
21, 162, -2, -0.59186403024937262
179, 223, 0, -0.59136366362751747
53, 171, -2, -0.58940397350993379
31, 81, 2, -0.58901508937395153
88, 223, -1, -0.58834840541455213
47, 81, -1, -0.58834840541455202
47, 223, -1, -0.58834840541455202
98, 101, 2, -0.58814279701917171
126, 187, -3, -0.58661452547057491
78, 126, 0, -0.58539371362969417
44, 88, 2, -0.58461282221546784
171, 181, 3, -0.5840816603245691
192, 223, 3, -0.5838742081211421
5, 37, -2, -0.58312969522113356
53, 98, -3, -0.58300810107129375
4, 32, -3, -0.58286665912518043
187, 223, 3, -0.58186430815281631
53, 98, -2, -0.58157543099635078
100, 165, -1, -0.5799816700047753
4, 165, -1, -0.5796011559684815
40, 124, 3, -0.57936545950232121
39, 40, -3, -0.5793654595023211
40, 66, 3, -0.5793654595023211
101, 223, -3, -0.57906602414358621
21, 39, 2, -0.57735026918962584
27, 88, -2, -0.57735026918962584
31, 88, -2, -0.57735026918962584
46, 88, 2, -0.57735026918962573
40, 44, 2, -0.57668550181984457
126, 187, -2, -0.57601843288478316
117, 127, -3, -0.57511933583711172
53, 179, 1, -0.57504463174819354
44, 47, 1, -0.57496615603536227
44, 88, 1, -0.57496615603536227
46, 88, 3, -0.57495957457606905
44, 117, -2, -0.57438827986035479
98, 101, 3, -0.57436652689419043
6, 31, -3, -0.57381904175700438
21, 46, -1, -0.57335149970597288
31, 179, 0, -0.5731628259055187
124, 171, -3, -0.57302548717768564
39, 171, -3, -0.57302548717768553
66, 171, -3, -0.57302548717768553
43, 179, 1, -0.57257041438815548
1, 46, 0, -0.57196944099729263
28, 57, -2, -0.57145448831959456
27, 126, 3, -0.57093767399446227
28, 100, 1, -0.57084329633054054
31, 179, 1, -0.5701892148583142
101, 127, -2, -0.57001278438071068
21, 53, 2, -0.56965192113981156
162, 165, -1, -0.56898630039458742
47, 223, 0, -0.56894588667580492
88, 223, 0, -0.56894588667580492
98, 192, -3, -0.56875012308478701
27, 181, 2, -0.5676134788000512
53, 171, -3, -0.56716417910447747
100, 137, -1, -0.56568542494923801
78, 179, -2, -0.56521739130434778
32, 162, 2, -0.56493268286603204
18, 98, -3, -0.56484071672338199
181, 223, -3, -0.56469243931578206
40, 117, 3, -0.56447670656515314
21, 39, 3, -0.56407607481776645
88, 100, -3, -0.56407607481776645
1, 100, -3, -0.56407607481776623
1, 107, -3, -0.56407607481776623
17, 179, -1, -0.56379813635555198
88, 171, 2, -0.56354707153641592
17, 101, 3, -0.56250000000000011
10, 98, -3, -0.56189113668444368
98, 138, 3, -0.56189113668444368
1, 5, -2, -0.56061191058138815
5, 29, 2, -0.56061191058138815
43, 81, 2, -0.5603964494413487
27, 165, 2, -0.55887729251236984
