'neuron', 'neuron', 'delay', 'correlation coefficient'
106, 179, 0, 1.0
95, 225, -3, 1.0
48, 57, 3, 1.0
42, 57, -3, 1.0
29, 80, 0, 1.0
155, 225, -3, 0.94063416200354433
64, 140, 3, 0.91860465116279055
1, 234, -2, 0.9128709291752769
88, 190, 3, 0.91079385952335823
56, 190, 3, 0.91079385952335823
61, 214, -1, 0.90653347153344666
61, 64, -2, 0.9055509357224758
57, 179, -3, 0.88823478819568824
57, 106, -3, 0.88823478819568824
26, 50, 0, 0.88640526042791845
12, 140, 0, 0.88051235847250797
50, 139, -2, 0.87831006565367986
26, 50, -1, 0.87400737347512636
160, 234, 3, 0.87287156094396967
40, 56, 3, 0.87287156094396956
47, 88, 1, 0.87101296124594607
27, 190, -1, 0.86795634353676676
45, 245, 3, 0.86602540378443837
45, 162, 3, 0.86602540378443837
26, 139, -3, 0.86602540378443837
214, 234, 3, 0.86072856263550646
12, 160, 0, 0.85749292571254376
56, 88, 1, 0.85632183908045956
214, 225, -3, 0.85565346790792418
1, 234, -3, 0.85349181358819648
190, 234, -3, 0.85280286542244199
50, 245, 3, 0.85280286542244188
26, 154, 0, 0.85280286542244177
12, 61, 0, 0.8485281374238568
43, 48, 1, 0.84656167328001963
48, 190, -2, 0.84515425472851657
43, 190, -2, 0.84515425472851657
15, 190, -1, 0.84065109998837406
6, 140, 0, 0.84022398815533239
15, 190, -2, 0.83847308863192205
61, 140, 1, 0.8348245364347523
67, 234, 3, 0.83333333333333337
20, 121, 2, 0.83205029433784361
95, 155, 0, 0.83053953449992202
160, 214, -1, 0.82988674052332945
128, 214, 1, 0.82836265485206162
122, 168, -3, 0.82783735438471562
42, 101, -3, 0.82783735438471562
155, 160, 1, 0.82775913476396346
40, 214, 0, 0.82681063080311201
12, 214, -1, 0.82648902156651294
6, 155, 0, 0.82254434719947789
6, 225, -3, 0.8214285714285714
56, 234, 1, 0.8211756827352531
64, 214, 1, 0.81850353991018365
56, 67, -3, 0.81649658092772592
140, 160, 1, 0.81578750864380056
155, 214, 0, 0.81511151363541479
140, 160, 0, 0.81464099616048369
140, 214, -1, 0.81283096068995375
64, 140, 2, 0.81280706278343984
67, 160, 1, 0.81266942907666617
140, 214, -2, 0.81214190144648146
56, 88, 0, 0.80952380952380953
48, 190, -3, 0.80778069580155931
43, 190, -3, 0.80778069580155931
1, 65, 2, 0.80757285308724824
50, 154, 0, 0.80746955597425796
155, 214, 1, 0.80666577461553868
47, 56, 0, 0.80446977589340352
43, 48, 0, 0.80434782608695654
40, 234, 3, 0.80178372573727319
1, 190, -2, 0.80178372573727319
42, 121, -3, 0.80119274480215275
128, 160, 1, 0.80080755181425134
6, 95, 0, 0.8001322641986387
45, 50, 0, 0.7977240352174656
50, 64, 0, 0.79356120629013227
6, 160, 1, 0.79325437085395345
42, 121, -2, 0.79259392390121697
47, 179, 0, 0.79192418983507262
47, 106, 0, 0.79192418983507262
21, 121, -3, 0.79094970981998225
47, 190, 3, 0.79056941504209521
1, 65, 3, 0.79056941504209488
139, 225, -1, 0.78881063774661564
37, 225, 1, 0.78881063774661564
50, 154, 1, 0.78873902553298592
4, 103, -1, 0.78537499943339062
20, 42, 3, 0.78446454055273607
50, 139, -1, 0.78334945180064031
37, 50, 1, 0.7833494518006402
36, 65, 1, 0.78246662870995509
56, 77, -3, 0.78178760572492867
77, 88, 3, 0.78178760572492856
56, 128, -3, 0.78178760572492856
61, 214, 0, 0.78113346588494326
128, 173, 2, 0.78062563507215166
36, 101, -1, 0.77866282142766008
95, 139, -2, 0.77777777777777779
37, 225, 2, 0.77777777777777779
56, 77, -2, 0.77720462755134834
50, 64, 1, 0.77712066227056698
1, 88, -3, 0.77609690457474789
1, 56, -3, 0.77609690457474789
12, 64, -2, 0.77588935739426201
20, 127, 0, 0.77459666924148329
141, 173, -2, 0.77352479085263337
64, 160, 3, 0.77189275534900992
56, 234, 0, 0.77151674981045948
6, 12, 0, 0.77151674981045948
128, 155, 0, 0.77113659864187123
50, 64, 2, 0.77067463558845239
37, 154, 2, 0.76910310850990038
1, 4, 2, 0.76822876709772547
40, 179, 2, 0.76712935442312224
40, 106, 2, 0.76712935442312224
67, 160, 0, 0.76624109535068474
50, 61, 2, 0.76447078715643835
37, 162, 2, 0.76447078715643835
26, 139, -2, 0.76447078715643835
26, 37, -2, 0.76447078715643835
121, 127, -3, 0.76376261582597338
50, 225, -3, 0.76376261582597338
61, 225, -3, 0.76376261582597316
122, 205, -3, 0.76271276980968983
67, 160, 2, 0.76206347553254428
47, 56, 1, 0.75968047747766732
6, 214, -1, 0.75694856483266282
77, 214, 0, 0.7568892626614564
45, 126, -3, 0.75684479215283429
1, 190, -1, 0.75637876988808672
4, 234, -3, 0.7559289460184544
152, 225, -3, 0.75592894601845428
40, 128, -1, 0.7550471202820086
67, 168, 0, 0.75428144181651136
168, 205, 0, 0.75408159588630597
45, 154, 0, 0.75377836144440902
12, 160, 1, 0.75363578940578835
12, 160, -1, 0.75363578940578835
61, 214, -2, 0.7534677234406274
26, 64, 0, 0.75306978027253979
6, 155, -1, 0.75012210012290914
40, 128, -2, 0.74875946222097678
61, 160, 2, 0.74819005592720877
12, 214, -2, 0.74765914512702214
65, 139, 3, 0.74701788083399645
95, 225, -2, 0.74603174603174605
27, 190, 0, 0.74543428208498907
190, 234, -2, 0.7453559924999299
26, 245, 2, 0.7453559924999299
1, 190, 2, 0.7453559924999299
40, 56, 2, 0.74413209020873772
12, 155, -1, 0.74402610938541114
56, 214, -3, 0.7418253689708787
160, 214, -2, 0.74068951753546419
154, 225, 0, 0.73874874269985313
6, 214, 0, 0.73864828664527682
15, 179, 3, 0.7385489458759964
15, 106, 3, 0.7385489458759964
50, 61, 3, 0.73854894587599629
40, 155, 0, 0.73771111356331764
128, 214, 0, 0.73735195247032881
61, 140, 0, 0.73730872846713646
1, 190, 0, 0.73704347409550175
61, 160, 1, 0.73656956373598681
40, 88, 3, 0.73648537954647431
37, 154, 1, 0.73604214616805219
45, 154, 1, 0.73604214616805208
126, 154, 2, 0.7359481439965242
15, 27, -1, 0.73435370382319221
155, 173, 2, 0.73430827877903837
139, 155, 2, 0.73379938570534275
173, 234, 2, 0.73374065591328386
139, 214, 3, 0.73321322002283873
64, 154, -1, 0.73266968405853317
61, 64, -1, 0.73234727293842927
64, 225, -1, 0.73137244983480088
140, 155, -1, 0.73053606116879077
154, 245, 2, 0.73029674334022143
88, 190, 2, 0.73029674334022143
67, 205, 2, 0.73029674334022143
12, 64, -3, 0.7290826165764891
80, 101, 1, 0.72886898685566248
29, 101, 1, 0.72886898685566248
15, 27, 0, 0.72787276471228601
61, 160, 0, 0.7276068751089988
40, 77, 1, 0.72725394813967525
1, 48, 0, 0.7272483483536184
154, 225, 1, 0.72709381343388868
140, 160, -1, 0.72708925819764481
160, 214, 0, 0.72623532464327345
64, 214, 0, 0.72525339869709848
40, 77, 0, 0.7229568912920511
168, 190, -2, 0.72291353445635587
4, 42, 1, 0.72243453905250876
15, 88, -3, 0.72230801019827995
37, 50, 3, 0.72222222222222232
50, 139, -3, 0.72222222222222221
64, 154, -2, 0.72168783648703227
21, 121, -2, 0.72168783648703227
67, 122, 3, 0.7205766921228921
64, 225, -2, 0.72008229982309557
64, 139, -2, 0.72008229982309557
42, 103, -3, 0.71902338854428294
45, 126, -2, 0.71842120810709964
103, 122, -3, 0.71675802882256356
27, 48, 1, 0.71674328056324188
214, 225, -2, 0.71671320034596264
67, 140, 1, 0.71576353988792973
26, 64, 1, 0.71473705417011468
1, 190, 1, 0.71387350743348399
12, 61, -1, 0.71339969532899872
101, 121, 0, 0.71305042851453826
77, 162, -2, 0.7123956116565483
20, 127, -1, 0.71203932475671594
64, 214, 2, 0.71188837335870558
47, 122, 0, 0.71076100628389227
50, 214, 1, 0.71013249796465672
26, 50, -2, 0.70909090909090911
4, 56, -3, 0.70779832832609402
40, 214, -1, 0.7074069043357486
40, 214, 1, 0.70740690433574849
95, 152, 0, 0.70710678118654757
45, 152, 0, 0.70710678118654757
26, 64, 2, 0.70710678118654757
26, 45, 0, 0.70710678118654757
26, 245, 3, 0.70710678118654746
42, 127, -3, 0.70613481264300637
128, 225, -3, 0.70607826168768761
64, 225, -3, 0.7060782616876875
12, 67, -1, 0.70589244613075519
12, 140, 1, 0.70564569909525809
1, 27, -1, 0.70518487950729225
61, 64, -3, 0.70436072506049918
77, 234, 3, 0.70436072506049885
128, 234, 3, 0.70436072506049863
64, 139, -3, 0.70436072506049863
37, 64, 3, 0.70436072506049863
64, 95, 2, 0.70431739445081443
77, 128, -1, 0.70410419105726585
61, 155, 0, 0.70276422149993378
56, 67, -2, 0.70219780760572681
155, 214, -1, 0.70193977103859095
66, 225, 2, 0.70147237441220167
67, 128, 0, 0.70144845030266512
12, 234, 3, 0.70133438436967177
12, 234, 2, 0.70064904974537068
80, 127, 0, 0.70014004201400482
40, 160, 0, 0.70014004201400482
29, 127, 0, 0.70014004201400482
80, 121, 1, 0.69999999999999996
40, 160, 1, 0.69999999999999996
29, 121, 1, 0.69999999999999996
15, 168, 0, 0.69991323927335547
45, 127, -3, 0.69985421222376498
40, 225, -3, 0.69985421222376498
50, 140, 3, 0.69902529541953184
67, 205, 0, 0.69853672478838513
77, 173, 1, 0.69811111060745845
40, 128, 0, 0.69687314764456654
4, 101, -1, 0.69636583283093978
95, 245, -1, 0.6963106238227913
6, 64, -2, 0.69624472213667066
64, 160, 2, 0.69498054547484256
95, 154, -3, 0.69448870432827081
6, 64, -1, 0.69373836405231937
154, 245, 3, 0.69337524528153638
4, 57, -1, 0.69314851836714608
4, 65, 1, 0.69282233441770935
12, 77, -1, 0.69252569391661845
160, 205, 0, 0.69190536323561469
67, 205, 1, 0.69102023166726212
56, 160, -3, 0.6904248749404297
56, 160, -2, 0.6893756311136563
6, 95, 1, 0.68899862200413398
160, 234, 2, 0.68888888888888888
6, 128, 0, 0.68887476370214162
1, 27, 0, 0.68852829094405432
50, 214, 2, 0.68839510044257746
61, 155, -1, 0.68813954692056167
6, 160, 0, 0.68803296123245195
1, 4, 1, 0.6880318147372827
127, 154, -3, 0.68640647298364399
47, 141, 0, 0.68602343819714018
173, 179, 2, 0.68539020629118086
106, 173, -2, 0.68539020629118086
57, 80, -1, 0.68465319688145765
29, 57, 1, 0.68465319688145765
26, 139, -1, 0.68465319688145765
26, 95, -1, 0.68465319688145765
26, 61, 1, 0.68465319688145765
26, 45, -1, 0.68465319688145765
26, 37, -1, 0.68465319688145765
20, 80, -1, 0.68465319688145765
20, 29, -1, 0.68465319688145765
65, 225, 3, 0.68465319688145754
37, 65, -3, 0.68465319688145754
4, 65, 2, 0.68459850369633879
57, 126, 2, 0.68394112888132985
27, 190, -2, 0.68313005106397329
225, 245, 2, 0.68313005106397318
61, 234, 2, 0.68313005106397318
50, 225, -2, 0.68313005106397318
67, 140, 2, 0.6815542010964778
42, 80, -3, 0.68138514386924698
29, 42, 3, 0.68138514386924698
122, 160, -3, 0.68138514386924676
126, 154, 3, 0.68103448275862055
61, 154, -3, 0.6805446536716202
122, 160, -2, 0.6780312625976227
6, 12, 1, 0.67784868734526005
42, 101, -2, 0.67735566200722497
37, 66, 0, 0.67612340378281321
56, 173, -2, 0.67609995292510605
42, 154, 1, 0.67584533533437441
57, 101, 0, 0.67572462851734627
20, 101, 0, 0.67572462851734627
42, 154, 0, 0.67419986246324204
64, 155, 1, 0.67356232107955083
64, 245, 1, 0.67151446523409564
141, 179, 0, 0.67133199067069471
106, 141, 0, 0.67133199067069471
12, 140, -1, 0.67051004375692103
61, 155, -2, 0.66982977769280405
6, 128, -1, 0.66974882210278142
67, 128, 1, 0.66945046700588406
154, 155, 3, 0.66866687118129653
36, 139, 3, 0.66797249845129036
12, 67, -2, 0.66742381247191462
168, 205, 2, 0.66666666666666663
15, 121, 2, 0.66666666666666663
61, 234, 3, 0.66666666666666641
37, 225, 3, 0.66666666666666641
6, 225, -2, 0.66575028593568264
77, 160, 1, 0.66501709183020541
64, 155, 2, 0.66449272035805107
64, 245, 2, 0.66443195006935496
65, 103, 0, 0.66436383882991978
155, 225, -2, 0.66391372992388153
77, 214, -1, 0.66386590552465374
65, 122, -3, 0.66308388048431677
103, 139, 3, 0.66284898035987028
77, 225, -3, 0.66284898035987005
12, 155, -2, 0.66258074833070291
88, 234, 1, 0.66253947129776103
6, 61, 1, 0.66249867500397508
128, 160, 2, 0.6622661785325219
67, 168, -1, 0.66202429558737474
88, 173, -3, 0.6618919560913713
26, 225, -3, 0.66143782776614757
4, 205, -3, 0.66143782776614757
27, 234, -3, 0.66143782776614712
1, 27, 3, 0.66143782776614712
12, 67, 0, 0.66047438640293954
26, 154, -1, 0.65969490555942045
26, 154, 1, 0.65969490555942034
12, 155, 0, 0.65956076912083328
56, 214, -2, 0.65936723800656261
50, 214, 3, 0.6592342530872155
6, 214, 1, 0.65891901118646345
56, 122, -1, 0.65858341425750255
1, 15, 0, 0.65789473684210509
15, 43, 1, 0.65777991654097445
15, 48, 1, 0.65777991654097434
1, 103, 1, 0.65736841318301176
66, 162, 3, 0.65653216429861261
95, 155, -1, 0.65650094706214523
61, 140, 2, 0.65621609219205956
21, 57, -3, 0.65558014837861101
77, 155, -1, 0.65492018282352416
61, 205, 2, 0.65465367070797709
26, 61, 2, 0.65465367070797709
56, 179, 0, 0.65465367070797698
56, 106, 0, 0.65465367070797698
6, 61, 0, 0.65465367070797698
140, 155, 0, 0.65423509414938552
6, 140, 1, 0.65397172769715439
66, 162, 2, 0.65388529759025182
12, 214, 0, 0.6536079787078094
67, 234, 2, 0.65319726474218087
56, 234, 2, 0.65319726474218087
95, 139, -1, 0.65277777777777768
37, 139, -1, 0.65277777777777768
37, 45, -1, 0.65277777777777768
27, 88, -3, 0.65250158392561797
27, 56, -3, 0.65250158392561786
128, 140, 1, 0.6522613670377585
88, 179, -1, 0.65219857130059211
88, 106, -1, 0.65219857130059211
56, 179, -1, 0.65219857130059211
56, 106, -1, 0.65219857130059211
128, 155, -1, 0.65188438786485314
95, 214, 0, 0.65094455490411918
12, 128, -1, 0.65079738324808367
121, 154, 2, 0.6504436355879909
12, 128, -2, 0.64962263613423321
88, 179, -2, 0.64941356239297232
88, 106, -2, 0.64941356239297232
36, 42, 1, 0.64891936749872881
48, 190, -1, 0.64891936749872869
43, 190, -1, 0.64891936749872869
61, 245, 1, 0.64795159529186253
40, 47, 2, 0.64759317917221237
61, 128, -1, 0.64715022892943397
26, 140, 3, 0.64699663922063044
77, 155, 0, 0.6457142857142858
102, 127, 0, 0.64549722436790291
31, 225, 3, 0.64549722436790291
128, 140, 2, 0.6449490312971542
31, 101, -3, 0.64465837122030423
36, 42, 2, 0.64450338663548956
26, 214, 0, 0.64440223252882634
67, 168, 1, 0.64439141029676428
88, 214, -3, 0.64421676779049986
56, 122, 0, 0.64409404814603211
65, 103, 1, 0.64384844204714087
65, 103, -1, 0.64384844204714087
128, 173, 1, 0.64379044019311227
36, 121, 0, 0.64268458691715136
15, 48, 0, 0.64268458691715136
15, 43, 0, 0.64268458691715136
64, 154, 0, 0.64222006647947061
6, 173, 2, 0.64168894791974795
88, 168, 3, 0.64106076475603224
155, 160, 2, 0.64061319033523711
15, 141, 3, 0.63936201309100604
65, 101, -2, 0.63871401790609728
47, 57, 3, 0.63705898929703164
77, 140, 1, 0.6370263884293057
88, 141, -1, 0.63690763929801353
101, 121, 1, 0.63639610306789274
50, 225, 0, 0.63636363636363624
155, 160, 0, 0.63529634075463581
6, 77, -1, 0.63506464708320842
40, 67, 0, 0.63444126857451533
42, 103, -2, 0.63439153512946889
4, 122, -3, 0.63402945947465861
6, 64, -3, 0.63402945947465839
31, 139, 3, 0.63386569104638768
48, 168, 0, 0.63384213558488622
43, 168, 0, 0.63384213558488622
61, 128, -2, 0.6333794997024097
27, 43, 2, 0.63245553203367588
95, 214, 1, 0.63133581053222176
61, 214, 1, 0.63133581053222176
1, 27, 1, 0.63133581053222165
77, 214, 1, 0.63133581053222154
128, 160, 0, 0.63052828875546296
6, 40, 0, 0.62994078834871214
139, 225, -2, 0.62994078834871203
45, 139, -2, 0.62994078834871203
37, 139, 2, 0.62994078834871203
6, 40, 1, 0.62960661875652335
140, 214, 0, 0.62926397828130609
77, 160, 0, 0.62909832767410279
6, 154, -3, 0.62897090203315076
47, 234, -1, 0.62869461346193134
15, 190, 0, 0.62865472790498678
6, 50, -2, 0.62615859977691923
77, 95, 0, 0.62609903369994113
140, 245, 0, 0.62551295084045733
56, 141, 0, 0.62453835277995373
140, 155, -2, 0.62386223234046889
168, 190, -1, 0.62347968638854967
12, 225, -3, 0.62116168324736032
26, 214, 1, 0.62066103936542005
31, 65, -1, 0.62054271414082363
21, 42, 0, 0.62017367294604231
31, 42, 3, 0.6201736729460422
31, 103, 0, 0.6196773353931867
160, 173, 1, 0.61910570499997464
57, 154, 3, 0.61910348461984521
42, 66, -3, 0.61910348461984521
50, 154, -1, 0.61901037446892548
65, 103, 2, 0.61865270517993731
140, 234, 2, 0.61860905696112356
37, 50, 2, 0.61807004620073769
50, 225, 1, 0.6179143806533246
50, 225, -1, 0.6179143806533246
122, 190, 3, 0.61774328432423731
21, 101, -3, 0.61774328432423731
40, 155, -1, 0.61746357079690228
88, 234, 0, 0.61721339984836765
