'neuron', 'neuron', 'delay', 'correlation coefficient'
1, 23, 1, -1.0
1, 26, 3, -1.0
1, 58, 3, -1.0
1, 152, 1, -1.0
1, 192, 1, -1.0
1, 224, 2, -1.0
4, 23, 3, -1.0
4, 38, 3, -1.0
4, 40, 3, -1.0
4, 151, 3, -1.0
4, 152, 3, -1.0
4, 182, 3, -1.0
4, 192, 3, -1.0
4, 294, 3, -1.0
6, 101, -3, -1.0
8, 69, -3, -1.0
8, 257, -3, -1.0
12, 18, -3, -1.0
12, 23, 1, -1.0
12, 26, 3, -1.0
12, 58, 3, -1.0
12, 73, 0, -1.0
12, 111, -1, -1.0
12, 118, 0, -1.0
12, 135, 0, -1.0
12, 152, 1, -1.0
12, 179, 0, -1.0
12, 192, 1, -1.0
12, 224, 2, -1.0
12, 229, -2, -1.0
12, 276, -2, -1.0
18, 25, 3, -1.0
18, 88, 3, -1.0
18, 149, 3, -1.0
18, 215, -3, -1.0
23, 25, -1, -1.0
23, 42, -1, -1.0
23, 53, -2, -1.0
23, 88, -1, -1.0
23, 124, -2, -1.0
23, 126, -2, -1.0
23, 138, -1, -1.0
23, 149, -1, -1.0
23, 231, -1, -1.0
23, 240, -2, -1.0
24, 143, 1, -1.0
25, 26, 3, -1.0
25, 58, 3, -1.0
25, 73, 0, -1.0
25, 111, -1, -1.0
25, 118, 0, -1.0
25, 135, 0, -1.0
25, 152, 1, -1.0
25, 179, 0, -1.0
25, 192, 1, -1.0
25, 224, 2, -1.0
25, 229, -2, -1.0
25, 276, -2, -1.0
26, 42, -3, -1.0
26, 88, -3, -1.0
26, 106, -2, -1.0
26, 108, -3, -1.0
26, 138, -3, -1.0
26, 140, -2, -1.0
26, 147, -2, -1.0
26, 149, -3, -1.0
26, 161, 2, -1.0
26, 181, -1, -1.0
26, 226, -1, -1.0
26, 230, -2, -1.0
26, 231, -3, -1.0
26, 234, 1, -1.0
26, 248, -2, -1.0
26, 339, 3, -1.0
28, 54, 2, -1.0
30, 124, -1, -1.0
30, 126, -1, -1.0
37, 215, -2, -1.0
38, 53, -2, -1.0
38, 124, -2, -1.0
38, 126, -2, -1.0
38, 240, -2, -1.0
41, 257, 2, -1.0
42, 58, 3, -1.0
42, 152, 1, -1.0
42, 192, 1, -1.0
42, 224, 2, -1.0
52, 69, -3, -1.0
52, 257, -3, -1.0
53, 151, 2, -1.0
53, 152, 2, -1.0
53, 192, 2, -1.0
53, 224, 3, -1.0
53, 294, 2, -1.0
58, 88, -3, -1.0
58, 106, -2, -1.0
58, 108, -3, -1.0
58, 138, -3, -1.0
58, 140, -2, -1.0
58, 147, -2, -1.0
58, 149, -3, -1.0
58, 230, -2, -1.0
58, 231, -3, -1.0
58, 248, -2, -1.0
69, 102, 3, -1.0
69, 161, 0, -1.0
69, 181, -3, -1.0
69, 226, -3, -1.0
69, 234, -1, -1.0
69, 238, 3, -1.0
69, 260, 3, -1.0
69, 265, 3, -1.0
69, 303, -2, -1.0
69, 339, 1, -1.0
73, 88, 0, -1.0
73, 106, 1, -1.0
73, 124, -1, -1.0
73, 126, -1, -1.0
73, 147, 1, -1.0
73, 149, 0, -1.0
73, 181, 2, -1.0
73, 230, 1, -1.0
73, 303, 3, -1.0
77, 227, 0, -1.0
78, 291, -1, -1.0
88, 111, -1, -1.0
88, 118, 0, -1.0
88, 135, 0, -1.0
88, 152, 1, -1.0
88, 179, 0, -1.0
88, 192, 1, -1.0
88, 224, 2, -1.0
88, 229, -2, -1.0
88, 276, -2, -1.0
102, 257, -3, -1.0
106, 111, -2, -1.0
106, 118, -1, -1.0
106, 135, -1, -1.0
106, 152, 0, -1.0
106, 179, -1, -1.0
106, 192, 0, -1.0
106, 224, 1, -1.0
106, 229, -3, -1.0
106, 250, 3, -1.0
106, 276, -3, -1.0
108, 224, 2, -1.0
111, 147, 2, -1.0
111, 149, 1, -1.0
111, 181, 3, -1.0
111, 210, 3, -1.0
111, 230, 2, -1.0
118, 124, -1, -1.0
118, 126, -1, -1.0
118, 147, 1, -1.0
118, 149, 0, -1.0
118, 181, 2, -1.0
118, 230, 1, -1.0
118, 303, 3, -1.0
124, 135, 1, -1.0
124, 151, 2, -1.0
124, 152, 2, -1.0
124, 179, 1, -1.0
124, 192, 2, -1.0
124, 224, 3, -1.0
124, 294, 2, -1.0
126, 135, 1, -1.0
126, 151, 2, -1.0
126, 152, 2, -1.0
126, 179, 1, -1.0
126, 192, 2, -1.0
126, 224, 3, -1.0
126, 294, 2, -1.0
135, 147, 1, -1.0
135, 149, 0, -1.0
135, 181, 2, -1.0
135, 230, 1, -1.0
135, 303, 3, -1.0
138, 152, 1, -1.0
138, 192, 1, -1.0
138, 224, 2, -1.0
140, 250, 3, -1.0
141, 198, 3, -1.0
147, 152, 0, -1.0
147, 179, -1, -1.0
147, 192, 0, -1.0
147, 224, 1, -1.0
147, 229, -3, -1.0
147, 250, 3, -1.0
147, 276, -3, -1.0
149, 152, 1, -1.0
149, 179, 0, -1.0
149, 192, 1, -1.0
149, 224, 2, -1.0
149, 229, -2, -1.0
149, 276, -2, -1.0
150, 215, 1, -1.0
151, 240, -2, -1.0
152, 181, 1, -1.0
152, 230, 0, -1.0
152, 231, -1, -1.0
152, 234, 3, -1.0
152, 240, -2, -1.0
152, 303, 2, -1.0
161, 224, -3, -1.0
161, 250, -1, -1.0
161, 255, -3, -1.0
163, 195, 2, -1.0
174, 303, 3, -1.0
175, 336, -1, -1.0
179, 181, 2, -1.0
179, 230, 1, -1.0
179, 303, 3, -1.0
180, 215, -3, -1.0
181, 192, -1, -1.0
181, 224, 0, -1.0
181, 250, 2, -1.0
185, 227, -2, -1.0
192, 230, 0, -1.0
192, 231, -1, -1.0
192, 234, 3, -1.0
192, 240, -2, -1.0
192, 303, 2, -1.0
212, 257, 2, -1.0
215, 289, 2, -1.0
215, 298, 2, -1.0
215, 305, 1, -1.0
215, 329, -1, -1.0
215, 344, -1, -1.0
215, 377, 2, -1.0
224, 230, -1, -1.0
224, 231, -2, -1.0
224, 234, 2, -1.0
224, 240, -3, -1.0
224, 248, -1, -1.0
224, 303, 1, -1.0
226, 250, 2, -1.0
227, 339, 3, -1.0
229, 230, 3, -1.0
230, 250, 3, -1.0
230, 276, -3, -1.0
234, 250, 0, -1.0
234, 255, -2, -1.0
238, 257, -3, -1.0
240, 294, 2, -1.0
244, 257, 2, -1.0
248, 250, 3, -1.0
250, 303, -1, -1.0
250, 339, 2, -1.0
257, 260, 3, -1.0
257, 265, 3, -1.0
257, 319, 0, -1.0
291, 335, -1, -1.0
26, 303, 0, -0.99999999999999978
1, 294, 1, -0.97185197877903018
12, 294, 1, -0.97185197877903018
25, 294, 1, -0.97185197877903018
42, 294, 1, -0.97185197877903018
88, 294, 1, -0.97185197877903018
138, 294, 1, -0.97185197877903018
149, 294, 1, -0.97185197877903018
231, 294, 1, -0.97185197877903018
234, 249, -1, -0.96934549146224525
66, 69, 2, -0.96591112075268981
161, 249, -2, -0.96558102873057605
183, 270, 2, -0.96338053162032689
246, 270, 2, -0.96338053162032689
183, 270, 3, -0.9619021281658251
246, 270, 3, -0.9619021281658251
270, 282, -3, -0.96169297202070525
62, 292, -1, -0.96130932175697981
290, 339, 3, -0.960700372373953
249, 339, 3, -0.9600156738532386
45, 350, 1, -0.95854137270045003
183, 227, 3, -0.95693416519407382
227, 246, -3, -0.95693416519407382
69, 87, 2, -0.95413004651266653
87, 257, -2, -0.95413004651266653
292, 333, 2, -0.95406300655273335
193, 325, 1, -0.9537476351189641
227, 325, -1, -0.9537476351189641
266, 271, -1, -0.9537476351189641
87, 250, -3, -0.95346258924559268
62, 290, -2, -0.95298273889348639
91, 227, 2, -0.9520080894521824
77, 193, -3, -0.95079853656958135
193, 266, 3, -0.95079853656958113
106, 294, 0, -0.9494253265550826
147, 294, 0, -0.9494253265550826
230, 294, 0, -0.9494253265550826
26, 66, 0, -0.9476070829586859
181, 294, -1, -0.94651361004385459
66, 224, -1, -0.94573248748692085
86, 245, 1, -0.94476580038780922
86, 185, 2, -0.94363577536522369
66, 152, -2, -0.94345635304972641
66, 192, -2, -0.94345635304972641
106, 270, 2, -0.94345635304972641
140, 270, 2, -0.94345635304972641
147, 270, 2, -0.94345635304972641
230, 270, 2, -0.94345635304972641
248, 270, 2, -0.94345635304972641
66, 250, 1, -0.94338096098047952
234, 259, -1, -0.94338096098047952
234, 292, -1, -0.94338096098047952
106, 114, 2, -0.94280904158206347
114, 140, -2, -0.94280904158206347
114, 147, -2, -0.94280904158206347
114, 230, -2, -0.94280904158206347
114, 248, -2, -0.94280904158206347
294, 303, 2, -0.94280904158206347
86, 91, -1, -0.94247043327541224
33, 86, -3, -0.94242129365631544
86, 190, 3, -0.94242129365631544
86, 253, 3, -0.94242129365631544
12, 378, -2, -0.94155447144338678
25, 378, -2, -0.94155447144338678
88, 378, -2, -0.94155447144338678
149, 378, -2, -0.94155447144338678
44, 69, -3, -0.94146887169127225
44, 257, -3, -0.94146887169127225
69, 347, 3, -0.94146887169127225
257, 347, 3, -0.94146887169127225
215, 318, 3, -0.9414688716912718
1, 270, 3, -0.94063416200354444
12, 270, 3, -0.94063416200354444
25, 270, 3, -0.94063416200354444
42, 270, 3, -0.94063416200354444
66, 73, -3, -0.94063416200354444
66, 118, -3, -0.94063416200354444
66, 135, -3, -0.94063416200354444
66, 174, -3, -0.94063416200354444
66, 179, -3, -0.94063416200354444
88, 270, 3, -0.94063416200354444
108, 270, 3, -0.94063416200354444
138, 270, 3, -0.94063416200354444
149, 270, 3, -0.94063416200354444
231, 270, 3, -0.94063416200354444
33, 86, -2, -0.94030620988672453
86, 190, 2, -0.94030620988672453
86, 253, 2, -0.94030620988672453
1, 114, 3, -0.94022370665533694
12, 114, 3, -0.94022370665533694
25, 114, 3, -0.94022370665533694
42, 114, 3, -0.94022370665533694
88, 114, 3, -0.94022370665533694
108, 114, 3, -0.94022370665533694
114, 138, -3, -0.94022370665533694
114, 149, -3, -0.94022370665533694
114, 231, -3, -0.94022370665533694
181, 263, -3, -0.94022370665533672
210, 263, -3, -0.94022370665533672
249, 303, 0, -0.93974298779872956
62, 69, 1, -0.93955235122352554
106, 378, -3, -0.93933643662772437
147, 378, -3, -0.93933643662772437
230, 378, -3, -0.93933643662772437
5, 250, 3, -0.93933643662772404
33, 270, -3, -0.93916594267285236
190, 270, -3, -0.93916594267285236
253, 270, -3, -0.93916594267285236
69, 312, -2, -0.93808315196468584
161, 259, -2, -0.93808315196468584
161, 290, -2, -0.93808315196468584
161, 292, -2, -0.93808315196468584
234, 294, -3, -0.93793661081687851
292, 342, 3, -0.93764950960943527
36, 255, 3, -0.93764950960943483
181, 249, 1, -0.93732141156138571
226, 249, 1, -0.93732141156138571
66, 250, 0, -0.93541434669348533
69, 87, 3, -0.93494699000845727
87, 257, -3, -0.93494699000845727
131, 156, 3, -0.93494699000845727
270, 303, -2, -0.93494699000845716
33, 69, -1, -0.93441657110638232
69, 190, 1, -0.93441657110638232
69, 253, 1, -0.93441657110638232
106, 249, 2, -0.93435318430231351
140, 249, 2, -0.93435318430231351
147, 249, 2, -0.93435318430231351
230, 249, 2, -0.93435318430231351
248, 249, 2, -0.93435318430231351
32, 311, 0, -0.9341714649148336
26, 66, 1, -0.93338744431887521
33, 250, -2, -0.93325652525738279
190, 250, -2, -0.93325652525738279
250, 253, 2, -0.93325652525738279
12, 350, -3, -0.93325652525738245
25, 350, -3, -0.93325652525738245
88, 350, -3, -0.93325652525738245
149, 350, -3, -0.93325652525738245
181, 270, 3, -0.93325652525738245
226, 270, 3, -0.93325652525738245
95, 257, 0, -0.93250480824031368
26, 33, 3, -0.931891116296093
26, 190, 3, -0.931891116296093
26, 253, 3, -0.931891116296093
33, 227, -3, -0.931891116296093
190, 227, -3, -0.931891116296093
227, 253, 3, -0.931891116296093
259, 339, 3, -0.931891116296093
292, 339, 3, -0.931891116296093
245, 250, 0, -0.93126614733283508
32, 391, 2, -0.93121527931983339
12, 350, -2, -0.93094933625126275
25, 350, -2, -0.93094933625126275
66, 74, -2, -0.93094933625126275
66, 224, -2, -0.93094933625126275
66, 255, -2, -0.93094933625126275
88, 350, -2, -0.93094933625126275
149, 350, -2, -0.93094933625126275
181, 270, 2, -0.93094933625126275
226, 270, 2, -0.93094933625126275
69, 185, 0, -0.93094933625126264
1, 249, 3, -0.93062958719967026
12, 249, 3, -0.93062958719967026
25, 249, 3, -0.93062958719967026
42, 249, 3, -0.93062958719967026
88, 249, 3, -0.93062958719967026
108, 249, 3, -0.93062958719967026
138, 249, 3, -0.93062958719967026
149, 249, 3, -0.93062958719967026
226, 263, -3, -0.93062958719967026
231, 249, 3, -0.93062958719967026
270, 284, -2, -0.9304804031721452
5, 263, -2, -0.93047068464666738
29, 196, 3, -0.92998110995055361
69, 133, -1, -0.92951600308978
69, 145, -1, -0.92951600308978
69, 245, -1, -0.92951600308978
185, 250, -1, -0.92951600308978
26, 245, 1, -0.92939875795164018
255, 303, 1, -0.92872692042514426
12, 389, -1, -0.92872692042514404
25, 389, -1, -0.92872692042514404
88, 389, -1, -0.92872692042514404
149, 389, -1, -0.92872692042514404
66, 152, -3, -0.92796072713833688
66, 192, -3, -0.92796072713833688
106, 270, 3, -0.92796072713833688
106, 350, -3, -0.92796072713833688
140, 270, 3, -0.92796072713833688
147, 270, 3, -0.92796072713833688
147, 350, -3, -0.92796072713833688
230, 270, 3, -0.92796072713833688
230, 350, -3, -0.92796072713833688
248, 270, 3, -0.92796072713833688
5, 270, 3, -0.92790392422902257
26, 185, 2, -0.92783056924063001
69, 77, -2, -0.92783056924063001
161, 227, -2, -0.92783056924063001
292, 325, -1, -0.9276515953307366
259, 325, -1, -0.92765159533073638
259, 303, 0, -0.92756397040767402
292, 303, 0, -0.92756397040767402
32, 391, 1, -0.9273504273504275
224, 245, 2, -0.92717264994553072
245, 255, -2, -0.92717264994553072
181, 391, 0, -0.92708120135366012
86, 339, 3, -0.92702481088695821
66, 69, 1, -0.92646280731248642
161, 259, -1, -0.92646280731248642
161, 292, -1, -0.92646280731248642
246, 311, -2, -0.92636711317317089
284, 311, -2, -0.92636711317317089
62, 250, 0, -0.92582009977255153
106, 389, -2, -0.92582009977255142
147, 389, -2, -0.92582009977255142
230, 389, -2, -0.92582009977255142
69, 325, -3, -0.92582009977255131
74, 133, 3, -0.92582009977255131
