'neuron', 'neuron', 'delay', 'correlation coefficient'
204, 230, -2, 1.0
138, 171, 0, 1.0
81, 103, -2, 1.0
59, 162, -2, 1.0
56, 204, 3, 1.0
40, 127, 0, 0.93417146491483372
19, 81, 0, 0.93250480824031368
19, 103, -2, 0.93094933625126275
50, 75, 3, 0.92998110995055416
10, 44, 0, 0.92717264994553072
99, 204, -3, 0.92447345164190453
21, 230, 0, 0.92113237294367656
21, 204, 2, 0.91350027839113968
98, 127, 0, 0.9065667483713733
127, 192, 1, 0.90646895792739179
40, 171, 0, 0.90483843968534461
40, 138, 0, 0.90483843968534461
37, 181, 2, 0.90007032074081916
39, 44, 0, 0.89113278867900692
17, 40, 0, 0.88900088900133356
162, 188, 1, 0.88741196746494244
6, 10, 0, 0.88646613642595906
56, 230, 1, 0.88273482950474957
21, 56, -1, 0.88273482950474957
26, 188, 1, 0.88225132497451486
29, 192, -1, 0.88101634813920349
171, 187, 0, 0.87902666578611555
138, 187, 0, 0.87902666578611555
2, 56, 2, 0.87831006565367975
6, 44, 0, 0.87541286682360298
26, 126, -3, 0.87303786971197284
40, 192, 1, 0.870139561876632
107, 187, 3, 0.86705761559751748
40, 98, 0, 0.86355323097278325
6, 39, 0, 0.85560353918619492
21, 214, 2, 0.85503943591789378
127, 171, 0, 0.85335297806404942
127, 138, 0, 0.85335297806404942
6, 188, 2, 0.85120555578755053
6, 59, 3, 0.84983658559879749
44, 59, 3, 0.84983658559879738
19, 81, -1, 0.84656167328001963
98, 192, 1, 0.84448031233984766
19, 103, -3, 0.84352739228697382
44, 171, 0, 0.84350810438656776
44, 138, 0, 0.84350810438656776
40, 187, 0, 0.84294872274289545
66, 103, 1, 0.84274982807905241
8, 126, -1, 0.84162541153017312
39, 59, 3, 0.84119102419205993
24, 126, 3, 0.84051051488723671
2, 230, 3, 0.84051051488723671
2, 21, 3, 0.84051051488723671
94, 118, 2, 0.84019729552360467
99, 103, 3, 0.83874213682932519
24, 126, 2, 0.83472570411772229
81, 103, -1, 0.83452296039628027
86, 126, -1, 0.83268372949289282
50, 103, -2, 0.83205029433784361
6, 98, 1, 0.82880813372039008
6, 40, 1, 0.82648902156651294
10, 39, 0, 0.82623394913286519
107, 127, 3, 0.8251918424570307
40, 44, -1, 0.82416338369213393
21, 214, 1, 0.82283149656082244
127, 188, 1, 0.82260359631883251
126, 188, 3, 0.82171966891739567
126, 162, 3, 0.82171966891739567
24, 86, 3, 0.82142857142857129
8, 196, 1, 0.82142857142857117
107, 171, 3, 0.81974928651727064
107, 138, 3, 0.81974928651727064
2, 107, -3, 0.81974928651727064
10, 40, 1, 0.81850353991018365
103, 126, 1, 0.81800861292827354
29, 98, -1, 0.81626473928157595
66, 99, -3, 0.81418824879279084
127, 187, 0, 0.81328367936224455
6, 127, 1, 0.81267638120255536
8, 86, 0, 0.81150267120068897
19, 81, -2, 0.808290376865476
17, 44, -1, 0.80812203564176843
148, 230, 3, 0.80694658478592896
107, 181, 3, 0.80694658478592896
21, 148, -3, 0.80694658478592896
26, 192, 1, 0.80446865154632008
6, 18, -3, 0.80311228294628267
10, 17, 1, 0.80257235390512804
98, 188, 1, 0.80257235390512793
1, 26, -2, 0.80213747988011386
6, 29, 2, 0.80186514376978657
56, 214, 3, 0.80178372573727286
86, 103, -2, 0.80064076902543568
8, 20, 0, 0.80064076902543557
86, 126, 0, 0.8004987358916188
29, 188, -1, 0.795040597855736
29, 162, -1, 0.795040597855736
20, 126, 0, 0.79442990950673642
99, 126, 3, 0.79426303897865447
29, 98, -2, 0.79236595273650368
31, 94, -3, 0.79166666666666663
66, 81, 3, 0.79056941504209499
50, 66, -3, 0.79056941504209499
126, 192, 3, 0.79056941504209488
68, 143, 0, 0.79056941504209477
68, 143, -1, 0.78881063774661531
19, 81, 1, 0.78881063774661531
2, 117, 0, 0.78757742410407017
10, 171, 0, 0.78593024362809616
10, 138, 0, 0.78593024362809616
187, 230, 3, 0.7857142857142857
21, 187, -3, 0.7857142857142857
29, 108, -1, 0.78471539528618084
81, 103, -3, 0.78446454055273607
50, 103, -3, 0.78446454055273607
8, 103, -2, 0.78446454055273607
26, 101, -1, 0.7842457027705344
17, 171, 0, 0.78371754986700615
