'neuron', 'neuron', 'delay', 'correlation coefficient'
60, 176, 0, 1.0
71, 240, 0, 0.96747092979582594
38, 71, 0, 0.96270894388610406
71, 176, 0, 0.96214047088472765
60, 71, 0, 0.96214047088472765
38, 123, 0, 0.95491052111884533
38, 240, 0, 0.94080092632752177
103, 157, 0, 0.92857142857142838
176, 240, 0, 0.92819096178451421
157, 240, 0, 0.92819096178451421
60, 240, 0, 0.92819096178451421
16, 176, 0, 0.92742603350296748
16, 60, 0, 0.92742603350296748
38, 176, 0, 0.92587139600772217
38, 157, 0, 0.92587139600772217
38, 60, 0, 0.92587139600772217
71, 123, 0, 0.9165151389911681
38, 103, 0, 0.91612538131290422
103, 123, -1, 0.91462476543031646
16, 71, 0, 0.8981462390204985
71, 225, 0, 0.89553347118899018
123, 240, 0, 0.89319773723526519
71, 157, 0, 0.88196209831100036
123, 176, 0, 0.87481776527970634
123, 157, 0, 0.87481776527970634
103, 123, 0, 0.87481776527970634
60, 123, 0, 0.87481776527970634
103, 122, 0, 0.87287156094396923
176, 225, 0, 0.86428834441485547
60, 225, 0, 0.86428834441485547
16, 38, 0, 0.86346243455434968
38, 122, 0, 0.86346243455434946
103, 240, 0, 0.86189160737133452
122, 240, 0, 0.86082846202111662
16, 240, 0, 0.86082846202111662
122, 157, 0, 0.84559432466447038
172, 179, 0, 0.84265480126440861
172, 179, -1, 0.84065109998837395
2, 240, 0, 0.83952534887387187
157, 176, 0, 0.8392857142857143
60, 157, 0, 0.8392857142857143
123, 157, 1, 0.83454325734946588
103, 225, -1, 0.83452296039628027
2, 176, 0, 0.81878772768170849
2, 60, 0, 0.81878772768170849
2, 157, 0, 0.81878772768170838
71, 122, 0, 0.81649658092772615
71, 211, 0, 0.8140806303599617
16, 225, 0, 0.81244446370238754
2, 71, 0, 0.81221636986216994
26, 172, 0, 0.81208053691275173
176, 187, 0, 0.8102546544402055
60, 187, 0, 0.8102546544402055
38, 123, -1, 0.8045977011494253
225, 240, 0, 0.80222462966157015
122, 123, 0, 0.8017837257372733
16, 123, 0, 0.8017837257372733
71, 103, 0, 0.80178372573727308
26, 141, -2, 0.80166255304963674
122, 123, -1, 0.80009388319043129
18, 58, 0, 0.79697046993004417
26, 141, -1, 0.79634651038511328
2, 123, 0, 0.79291642762889647
16, 187, 0, 0.79211803438133921
2, 38, 0, 0.78982622589597473
123, 211, 0, 0.78954203395172284
26, 45, 2, 0.78783859715833526
2, 6, 0, 0.78408547512546267
71, 103, 1, 0.78246662870995498
38, 103, 1, 0.78246662870995498
38, 211, 0, 0.78064410741203794
84, 100, -3, 0.77849894416152299
157, 225, -1, 0.77405931456755506
176, 240, 1, 0.773173289027693
123, 240, 1, 0.773173289027693
60, 240, 1, 0.773173289027693
45, 141, -3, 0.77109960095605978
122, 211, 0, 0.76932181862082949
16, 211, 0, 0.76932181862082938
103, 176, 0, 0.76785714285714268
60, 103, 0, 0.76785714285714268
211, 240, 0, 0.76665653180693494
122, 176, 0, 0.76376261582597338
60, 122, 0, 0.76376261582597338
16, 157, 0, 0.76376261582597338
100, 179, 0, 0.76000000000000001
26, 45, 1, 0.75508350178336781
38, 225, 0, 0.7547336747083585
21, 58, 1, 0.752772652709081
187, 240, 0, 0.75207104699523364
211, 225, 0, 0.75003750281273462
16, 122, 0, 0.75
122, 225, -1, 0.74911546142120911
179, 225, 3, 0.74701788083399556
157, 176, -1, 0.74475062839414363
60, 157, 1, 0.74475062839414363
45, 172, 0, 0.7418012677744753
103, 176, -1, 0.73590498367956492
60, 103, 1, 0.73590498367956492
176, 211, 0, 0.73531345467315967
60, 211, 0, 0.73531345467315967
16, 84, 0, 0.73029674334022143
141, 172, 2, 0.72987187665713193
103, 211, -1, 0.72804400754561316
71, 187, 0, 0.72760687510899869
26, 172, 1, 0.7246376811594204
2, 103, 0, 0.72357985236988187
26, 179, -1, 0.72243453905250887
100, 172, 1, 0.72095354309375237
141, 172, 0, 0.71887309275694344
30, 58, 1, 0.71774056256527341
18, 58, 1, 0.71774056256527341
225, 240, 1, 0.71713716560063623
123, 225, 0, 0.71654522396811304
6, 157, 0, 0.71516788057252489
47, 157, -1, 0.71387350743348399
38, 225, -1, 0.71356011311598944
157, 187, 0, 0.7130240959073807
71, 157, 1, 0.7118802835060859
38, 157, 1, 0.7118802835060859
100, 172, 0, 0.71076100628389238
122, 176, -1, 0.70941657642884914
60, 122, 1, 0.70941657642884914
16, 103, 0, 0.70920814326697512
38, 187, 0, 0.70754913767722494
38, 176, -1, 0.70689655172413801
38, 60, -1, 0.70689655172413801
47, 84, -2, 0.70597320723692092
84, 176, 0, 0.70518487950729225
60, 84, 0, 0.70518487950729225
18, 21, -1, 0.70000000000000018
71, 84, 0, 0.69765320897993455
21, 30, 1, 0.6963106238227913
26, 179, 0, 0.6961061401749461
187, 211, 0, 0.69470880292077408
71, 176, -1, 0.69385327032644684
71, 123, -1, 0.69385327032644684
60, 71, 1, 0.69385327032644684
30, 187, -3, 0.69337524528153638
122, 187, 0, 0.69310328008367206
2, 176, -1, 0.69190724247106128
2, 123, -1, 0.69190724247106128
2, 60, -1, 0.69190724247106128
122, 211, -1, 0.69187091898478703
123, 187, 0, 0.68803296123245183
16, 122, 1, 0.68670476582976236
84, 225, 0, 0.68529100561457656
26, 172, -1, 0.68389748426294195
2, 84, 0, 0.68186069702856789
71, 122, 1, 0.68133988484671737
38, 122, 1, 0.68133988484671737
45, 172, 1, 0.67927080790247907
16, 240, 1, 0.67921808670141126
123, 225, -1, 0.67846699279880984
47, 84, -1, 0.6769913508899672
2, 225, 0, 0.67348791209184244
103, 240, -1, 0.67307692307692302
2, 16, 0, 0.6689891862376226
47, 71, -1, 0.66653867427189217
38, 47, 1, 0.66653867427189217
172, 179, 1, 0.66648895996840973
47, 141, 0, 0.66374651830306475
30, 58, 0, 0.66293767153503125
123, 176, -1, 0.66091954022988486
60, 123, 1, 0.66091954022988486
47, 240, -1, 0.65999626158944746
47, 103, -1, 0.65999626158944746
2, 157, 1, 0.65973902828966424
71, 240, 1, 0.65953060592745705
38, 240, 1, 0.65953060592745705
38, 71, -1, 0.65897054656104592
141, 172, 3, 0.65787370037312853
16, 103, 1, 0.65558014837861101
