'neuron', 'neuron', 'delay', 'correlation coefficient'
90, 140, 0, 1.0
88, 108, -3, 1.0
72, 108, -3, 1.0
72, 88, 0, 1.0
59, 105, 1, 1.0
56, 108, -1, 1.0
56, 99, -3, 1.0
50, 238, 0, 1.0
47, 88, 3, 1.0
47, 72, 3, 1.0
38, 238, 0, 1.0
38, 50, 0, 1.0
29, 140, 0, 1.0
29, 90, 0, 1.0
27, 43, 0, 1.0
43, 130, 0, 0.96791680076617159
27, 130, 0, 0.96791680076617159
43, 238, 0, 0.96791680076617137
43, 50, 0, 0.96791680076617137
38, 43, 0, 0.96791680076617137
27, 238, 0, 0.96791680076617137
27, 50, 0, 0.96791680076617137
27, 38, 0, 0.96791680076617137
48, 238, 0, 0.96520096520144782
48, 50, 0, 0.96520096520144782
38, 48, 0, 0.96520096520144782
42, 238, 0, 0.9651263744877292
42, 50, 0, 0.9651263744877292
38, 42, 0, 0.9651263744877292
112, 113, 0, 0.96503498227100692
48, 54, 0, 0.96339794125809641
43, 48, 0, 0.93895457170852625
27, 48, 0, 0.93895457170852625
47, 108, 0, 0.93541434669348567
54, 238, 0, 0.9341714649148336
50, 54, 0, 0.9341714649148336
38, 54, 0, 0.9341714649148336
47, 56, 1, 0.93178165589561057
42, 43, 0, 0.93068308446939785
27, 42, 0, 0.93068308446939785
42, 48, 0, 0.93027293055419413
130, 238, 0, 0.92741935483870985
50, 130, 0, 0.92741935483870985
38, 130, 0, 0.92741935483870985
46, 113, 0, 0.92653061224489797
46, 127, 0, 0.92361313572826365
43, 167, 0, 0.91399690074556084
27, 167, 0, 0.91399690074556084
43, 54, 0, 0.91284216963557641
27, 54, 0, 0.91284216963557641
46, 84, 0, 0.91008427042433127
46, 238, 0, 0.90873893479530365
46, 50, 0, 0.90873893479530365
38, 46, 0, 0.90873893479530365
113, 238, 1, 0.90498664023333442
50, 113, -1, 0.90498664023333442
42, 113, -1, 0.90498664023333442
38, 113, -1, 0.90498664023333442
127, 238, 0, 0.90483259501625957
50, 127, 0, 0.90483259501625957
