'neuron', 'neuron', 'delay', 'correlation coefficient'
154, 214, 3, -0.90419443017946532
40, 124, -2, -0.90048581581928633
28, 29, -1, -0.88741196746494244
21, 28, 0, -0.88640526042791845
45, 174, 2, -0.87093638328355194
60, 171, 1, -0.86811473228243119
45, 174, 3, -0.86783339198157405
21, 118, -1, -0.85983772890226873
17, 46, 3, -0.8551861104941364
154, 221, 3, -0.85349181358819648
21, 81, -1, -0.85305663804089071
45, 81, 1, -0.84782608695652151
60, 192, 1, -0.84448031233984766
138, 140, -1, -0.84162541153017312
31, 57, 3, -0.84100440025835677
40, 60, -1, -0.8379188724993879
131, 228, -2, -0.83704463867454115
17, 93, 3, -0.83666002653407545
67, 130, 2, -0.83152184062029988
174, 233, 3, -0.82915619758884962
53, 68, -3, -0.82803039096292164
57, 68, -3, -0.82614414805836134
127, 165, 3, -0.82614414805836123
43, 138, 0, -0.82158383625774911
68, 102, 2, -0.82095579399275209
32, 68, -3, -0.82067500430229201
68, 71, 3, -0.82067500430229201
154, 175, 3, -0.81928803037291409
31, 60, 0, -0.81923192051904037
1, 138, 0, -0.81649658092772603
75, 138, 0, -0.81649658092772603
64, 138, 2, -0.81546000820090803
124, 223, 2, -0.81325006079044437
124, 171, 2, -0.81272679693393568
46, 140, -1, -0.81266504133820916
67, 93, 1, -0.81227882753883285
29, 81, 0, -0.81110710565381272
29, 57, 0, -0.81110710565381261
60, 127, 2, -0.80675516108858825
60, 223, 1, -0.80605790870840932
93, 127, -3, -0.80311228294628256
21, 81, 0, -0.80295506854696619
45, 93, 1, -0.80257235390512793
68, 118, 3, -0.80073570750744483
46, 229, 0, -0.80013226419863881
1, 46, 0, -0.8001322641986387
46, 75, 0, -0.8001322641986387
64, 175, 3, -0.79914928787894834
175, 205, -1, -0.79876452470784076
45, 138, 2, -0.79822638037758986
28, 29, 0, -0.79772403521746571
92, 154, -3, -0.79471941423902603
171, 229, -1, -0.79352944737775832
57, 127, -2, -0.79259392390121697
64, 73, 3, -0.78920518725247002
64, 175, 2, -0.78918783197549935
192, 229, -1, -0.78881063774661553
154, 214, 2, -0.78867386953791574
60, 192, 2, -0.78835612279228606
154, 221, 2, -0.78835612279228606
223, 229, -1, -0.78664386325944746
53, 171, -3, -0.78648375763961442
67, 138, 1, -0.78545240713296416
28, 127, -3, -0.78498706411733721
31, 127, -3, -0.78498706411733721
46, 192, -3, -0.78498706411733721
27, 80, 3, -0.78446454055273607
27, 102, 3, -0.78446454055273607
32, 44, -3, -0.78446454055273607
44, 71, 3, -0.78446454055273607
215, 233, -3, -0.78446454055273596
73, 205, -1, -0.78334945180064042
31, 53, 3, -0.78334945180064031
21, 74, -1, -0.7833494518006402
2, 43, 0, -0.78262379212492661
57, 223, -2, -0.78262379212492639
81, 127, -3, -0.78248291453120122
43, 46, 0, -0.78072005835882641
74, 167, -3, -0.78023472991544918
60, 68, 0, -0.77624115812707961
46, 127, -3, -0.77611940298507476
31, 209, 3, -0.77586442241257692
17, 53, 3, -0.77459666924148329
50, 68, 0, -0.77395729920332101
92, 205, -2, -0.77382637900333984
31, 223, -3, -0.77344313670384701
68, 223, -3, -0.77317262251060737
6, 127, -3, -0.77266740928625577
205, 233, -1, -0.77151674981045948
2, 140, -1, -0.77083333333333337
2, 229, -1, -0.77083333333333337
118, 140, -1, -0.76834981992783247
39, 64, -3, -0.76724137931034464
64, 92, 2, -0.76598684375148429
28, 131, 0, -0.76447078715643846
33, 74, 1, -0.76404617691350718
68, 127, -3, -0.76385728970927491
21, 154, 3, -0.76376261582597316
17, 53, 2, -0.7627700713964739
57, 131, 0, -0.76175006261551226
81, 131, 0, -0.76175006261551226
101, 131, 0, -0.76175006261551226
17, 118, 3, -0.76076745677484869
43, 117, 0, -0.76063882925566495
92, 205, -1, -0.75877626660060238
33, 39, 3, -0.75655034270868671
64, 92, 3, -0.75655034270868649
27, 101, 1, -0.75637876988808661
130, 154, -3, -0.75592894601845451
17, 28, 3, -0.7559289460184544
21, 174, 0, -0.75592894601845428
17, 118, 2, -0.75570865490317829
33, 175, 2, -0.75491222875131614
1, 118, 0, -0.75377836144440913
29, 118, 0, -0.75377836144440913
75, 118, 0, -0.75377836144440913
118, 229, 0, -0.75377836144440913
139, 229, 0, -0.75377836144440902
46, 68, -3, -0.75373134328358182
40, 229, -2, -0.7534677234406274
21, 93, 0, -0.7526446627986586
64, 130, 2, -0.75261780900638164
21, 174, 1, -0.75106761619881079
17, 81, 2, -0.75075719352954839
46, 171, -3, -0.75046787478326138
31, 118, 3, -0.74963669075062744
33, 73, 3, -0.74926864926535497
124, 187, 2, -0.74819005592720877
57, 68, -2, -0.7480659389429668
31, 80, 3, -0.74795759200676559
31, 102, 3, -0.74795759200676559
12, 29, -3, -0.74701788083399623
6, 192, -3, -0.74701788083399601
117, 127, -3, -0.74698014304179261
40, 229, -1, -0.74687902824238039
117, 140, -1, -0.74687902824238039
117, 229, -1, -0.74687902824238039
45, 171, 3, -0.74676904285339207
44, 57, 3, -0.74656596674746045
31, 40, -3, -0.74538624172347701
21, 174, 2, -0.7453559924999299
45, 53, 1, -0.74454538215407418
60, 117, 0, -0.74313734666715892
21, 28, -1, -0.74242424242424265
17, 81, 3, -0.74161984870956643
43, 118, 0, -0.74161984870956632
